"","stop_id","passing_values","frequent_stop","stop_name","geometry","RTA"
"274","814620",0,FALSE,"34 Central Square",c(212156.670458326, 927290.314068049),"LRTA"
"275","814622",0,FALSE,"345 North Rd",c(210610.934851276, 930849.412063977),"LRTA"
"276","814623",0,FALSE,"Woburn St & Canterbury St",c(217404.73467573, 929490.89507323),"LRTA"
"277","814625",0,FALSE,"Andover St & Mansion Dr",c(217025.821722685, 932429.052711943),"LRTA"
"278","814626",0,FALSE,"Chestnut Street Burlington",c(223707.98902427, 918836.747139983),"LRTA"
"279","814627",0,FALSE,"355 Littleton",c(204055.678181763, 922595.70819507),"LRTA"
"280","814628",0,FALSE,"Lowell St & Bellevue Rd",c(225352.182551077, 932622.899369766),"LRTA"
"281","814629",0,FALSE,"Brick Kiln Rd & Sprague Ave",c(216151.548435105, 927912.306035821),"LRTA"
"282","814630",0,FALSE,"Lowell Superior Court",c(215680.780502778, 931892.627115812),"LRTA"
"283","814631",0,FALSE,"360 Littleton",c(208993.048615555, 925645.42457709),"LRTA"
"284","814632",0,FALSE,"Main St & Veranda Ave",c(219570.645759441, 930093.760158885),"LRTA"
"285","814633",0,FALSE,"Boston Rd & Farmers Ln",c(218706.214623454, 923848.641522278),"LRTA"
"286","814634",0,FALSE,"364 Littleton",c(204011.704801578, 922559.062374166),"LRTA"
"287","814635",0,FALSE,"Stevens St & D St",c(213727.047946968, 931006.636094905),"LRTA"
"288","814636",0,FALSE,"Rogers St & Wellington Ave",c(217117.488520992, 931525.899899219),"LRTA"
"289","814637",0,FALSE,"Billerica Town Hall",c(218854.679763168, 923571.192783494),"LRTA"
"290","814638",0,FALSE,"Cambridge St & Van Norden Rd",c(223187.437541475, 919210.188431728),"LRTA"
"291","814641",0,FALSE,"Littleton Rd & Beth Ann Dr",c(208529.603593532, 925379.372439933),"LRTA"
"292","814642",0,FALSE,"Lowell St & Tessier Dr",c(225097.642874388, 932591.194382262),"LRTA"
"293","814646",0,FALSE,"Main St & Colab Rd",c(219673.902391185, 930044.998603699),"LRTA"
"294","814648",0,FALSE,"High St & Porter St",c(216499.787070867, 932047.32890185),"LRTA"
"295","814649",0,FALSE,"Cambridge St & Four Acre Dr",c(223178.449930652, 919196.548176697),"LRTA"
"296","814650",0,FALSE,"High St & Porter St",c(216512.158141905, 932056.712020995),"LRTA"
"297","814651",0,FALSE,"Billerica Town Hall",c(218882.746269376, 923554.995455013),"LRTA"
"298","814652",0,FALSE,"Brick Kiln Rd & Moore St",c(216111.913619422, 927892.184558119),"LRTA"
"299","814653",0,FALSE,"Pollard St & Waterview Ave",c(217677.344052287, 925848.813392057),"LRTA"
"300","814654",1,FALSE,"Varnum Ave & Barbara Terrace",c(212732.392262362, 932802.051481332),"LRTA"
"301","814655",1,FALSE,"Chelmsford St & Factory St",c(214636.551492991, 930975.329028345),"LRTA"
"302","814657",0,FALSE,"4 Technology Park Dr",c(206975.855302037, 924671.474781925),"LRTA"
"303","814658",0,FALSE,"Tyngsboro Rd & Nashua Rd",c(211146.643481199, 936536.832381164),"LRTA"
"304","814659",0,FALSE,"Mission Rd & Rte. 3A",c(208197.140801951, 933352.470901643),"LRTA"
"305","814660",0,FALSE,"Lakeview Ave & Cricones Way",c(207754.978665896, 937798.635822796),"LRTA"
"306","814661",0,FALSE,"Parkhurst Rd & Smith St",c(211402.902260669, 929800.091524627),"LRTA"
"307","814662",0,FALSE,"Pollard St & Call St",c(217667.977112375, 925870.203774709),"LRTA"
"308","814663",0,FALSE,"400 Littleton",c(203269.603061337, 922196.167826241),"LRTA"
"309","814664",1,FALSE,"Merrimack St & Cardinal O Connell Pkwy",c(215184.725481685, 932864.221622381),"LRTA"
"310","814665",0,FALSE,"495 Business Ctr, Gentronics",c(220957.634378051, 931563.149054706),"LRTA"
"311","814666",0,FALSE,"Main St & Colab Rd",c(219711.153093375, 930043.437160623),"LRTA"
"312","814667",0,FALSE,"Middlesex Turnpike & Concord Rd",c(218085.719689961, 921881.699788176),"LRTA"
"313","814668",0,FALSE,"Boston Rd & Andover Rd",c(218958.143208807, 923326.480927328),"LRTA"
"314","814669",0,FALSE,"406 Lowell St",c(224710.324225412, 932566.304050826),"LRTA"
"315","814670",0,FALSE,"Boston Rd & Grace Ave",c(219059.740842931, 922992.590402033),"LRTA"
"316","814671",0,FALSE,"Village Square",c(212221.015305973, 927729.950835048),"LRTA"
"317","814672",0,FALSE,"Andover St & Pentucket Ave",c(217237.046317503, 932514.769875608),"LRTA"
"318","814673",0,FALSE,"Stevens St & B St",c(213746.356120018, 930899.107897364),"LRTA"
"319","814674",0,FALSE,"High St & Sherman St",c(216545.426735341, 931961.866815421),"LRTA"
"320","814675",0,FALSE,"High St & Sherman St",c(216534.883467366, 931952.251160186),"LRTA"
"321","814676",0,FALSE,"Bridge St & W 4th St",c(216097.364171864, 933339.337008522),"LRTA"
"322","814677",0,FALSE,"Andover St & Pentucket Ave",c(217261.75429359, 932505.610707191),"LRTA"
"323","814678",0,FALSE,"Billerica Ave & Caven Rd",c(217936.33948405, 927414.706032635),"LRTA"
"324","814679",0,FALSE,"Lowell St & Franklin St",c(216880.595181539, 926712.419007879),"LRTA"
"325","814681",0,FALSE,"Chelmsford St & Waite St",c(214604.552144038, 930912.818071493),"LRTA"
"326","814682",0,FALSE,"Pleasant St & Greenmont Ave",c(215690.424271544, 935228.961186666),"LRTA"
"327","814683",0,FALSE,"43 Highland",c(215557.94489756, 931820.037307687),"LRTA"
"328","814684",0,FALSE,"North Rd & Crosby Ln",c(212016.850724083, 927868.5087894),"LRTA"
"329","814685",1,FALSE,"Douglas Rd & Donald Terrace",c(218139.901493618, 931542.848401561),"LRTA"
"330","814686",0,FALSE,"King St & Shea St",c(202769.743934414, 922153.307943293),"LRTA"
"331","814687",0,FALSE,"Middlesex Turnpike & French St",c(218387.125781663, 921531.495859493),"LRTA"
"332","814688",0,FALSE,"Woburn St & Stavely St",c(217051.811364582, 930281.948914593),"LRTA"
"333","814690",0,FALSE,"Boston Rd & Cunningham Ln",c(219302.441511992, 922624.842967105),"LRTA"
"334","814691",1,FALSE,"Chelmsford St & Parker St",c(214580.604913871, 930798.963074331),"LRTA"
"335","814692",0,FALSE,"463 Lowell St",c(223792.415893438, 932529.329180627),"LRTA"
"336","814693",0,FALSE,"Merrimack St & Colburn St",c(215110.910687457, 932930.756792086),"LRTA"
"337","814694",0,FALSE,"Boston Rd & Grace Ave",c(219067.598583914, 923002.164902799),"LRTA"
"338","814695",0,FALSE,"464 Lowell St",c(223804.55335247, 932513.974580897),"LRTA"
"339","814696",0,FALSE,"High St & Rogers St",c(216590.921595795, 931796.331569849),"LRTA"
"340","814697",0,FALSE,"Billerica Rd & Wilson St",c(212537.457900885, 927509.184939258),"LRTA"
"341","814698",0,FALSE,"Chelmsford St & Wilson St",c(212361.739592146, 927612.145932111),"LRTA"
"342","814699",0,FALSE,"Middlesex Tpk & Friendship St",c(218736.280669949, 921118.033517592),"LRTA"
"343","814701",1,FALSE,"Varnum Ave & Varnum Terrace",c(212442.096027962, 932709.467281201),"LRTA"
"344","814702",1,FALSE,"Andover St & Barasford Ave",c(217461.920926336, 932580.534804568),"LRTA"
"345","814703",0,FALSE,"493 Boston Rd",c(219439.882731294, 922268.372334421),"LRTA"
"346","814704",1,FALSE,"Princeton Blvd & Lauriat St",c(212279.811547335, 931436.116225396),"LRTA"
"347","814705",0,FALSE,"Brick Kiln Rd & Canal St",c(215832.384579856, 926486.753679673),"LRTA"
"348","814706",0,FALSE,"Chelmsford Center",c(212561.722859375, 927532.399616861),"LRTA"
"349","814709",0,FALSE,"Andover St & Butman Rd",c(217488.887891241, 932575.966233745),"LRTA"
"350","814710",0,FALSE,"Nashua Rd & Pare Ave",c(211063.249450412, 936560.139182074),"LRTA"
"351","814711",0,FALSE,"Nuttings Lake - Middlesex Tpk & Water St",c(218933.718915572, 920883.269769979),"LRTA"
"352","814712",0,FALSE,"Nuttings Lake - Middlesex Tpk & Water St",c(218955.200225109, 920877.629245656),"LRTA"
"353","814713",1,FALSE,"Varnum Ave & Meadow Rd",c(212346.706117986, 932711.603066133),"LRTA"
"354","814715",0,FALSE,"School St & Lawson St",c(214360.890420736, 931761.607311825),"LRTA"
"355","814716",0,FALSE,"Rogers St & Rea St",c(217558.223145806, 931283.664383413),"LRTA"
"356","814717",0,FALSE,"Carlisle St & Marshall St",c(216000.375715033, 928694.773079874),"LRTA"
"357","814718",0,FALSE,"Boston Rd & Tufts Ln",c(219440.337878314, 922315.640420404),"LRTA"
"358","814719",0,FALSE,"530 Main",c(220242.33025913, 929885.954109588),"LRTA"
"359","814720",0,FALSE,"Saint Margaret's School",c(213835.945687141, 930574.335674703),"LRTA"
"360","814721",1,FALSE,"Westford St & Edson St",c(213517.398946043, 931513.380297168),"LRTA"
"361","814723",1,FALSE,"Andover St & Glenn Rd",c(217612.512851888, 932628.192162152),"LRTA"
"362","814724",0,FALSE,"IBM (55 King St)",c(202631.197855122, 922121.984926175),"LRTA"
"363","814725",1,FALSE,"Westford St & Robbins St",c(213485.747685039, 931490.130192087),"LRTA"
"364","814726",1,FALSE,"Andover St & Luce St",c(217651.180920592, 932622.034490879),"LRTA"
"365","814727",1,FALSE,"Douglas Rd & Rogers St",c(218052.365041837, 931165.207004776),"LRTA"
"366","814728",0,FALSE,"558 Gorham",c(215669.993430135, 931555.417276625),"LRTA"
"367","814729",0,FALSE,"56 Chelmsford",c(216372.374979417, 926026.447515986),"LRTA"
"368","814730",0,FALSE,"Main St & Oakwood Rd",c(225784.334261444, 924170.048050913),"LRTA"
"369","814731",0,FALSE,"Steadman St & Melody Ln",c(212779.600981029, 929172.197996913),"LRTA"
"370","814732",0,FALSE,"Bridge St & 7th St",c(216162.023729966, 933550.668853479),"LRTA"
"371","814733",1,FALSE,"Varnum Ave & Daisy Dr",c(212257.495572406, 932703.114767364),"LRTA"
"372","814734",0,FALSE,"School St & Westford St",c(214346.544357457, 931635.137447236),"LRTA"
"373","814736",0,FALSE,"Smith St & Bellevue St",c(211686.517111863, 929825.92658897),"LRTA"
"374","814738",0,FALSE,"Lawrence St & Watson St",c(216193.673762169, 931489.281089704),"LRTA"
"375","814740",1,FALSE,"Chelmsford St & Avenue B",c(214472.27971405, 930439.028918347),"LRTA"
"376","814741",1,FALSE,"Westford St & Marlborough St",c(213364.126715744, 931470.571870967),"LRTA"
"377","814742",0,FALSE,"Boston Rd & Wyman Rd",c(220256.106424253, 921472.383298039),"LRTA"
"378","814743",0,FALSE,"Rogers St & Wentworth Ave",c(217755.729248677, 931237.141988068),"LRTA"
"379","814744",1,FALSE,"Burnham Road and Andover Street",c(218671.046894187, 932897.061555344),"LRTA"
"380","814745",0,FALSE,"Parkhurst Rd & N Rd",c(211217.287519651, 929536.783515524),"LRTA"
"381","814746",1,FALSE,"6 Stuart St",c(214454.313308819, 926681.973082904),"LRTA"
"382","814747",0,FALSE,"Carlisle St & Marshall St",c(216027.535337758, 928651.36213413),"LRTA"
"383","814748",0,FALSE,"60 Humphrey St",c(216579.149592982, 934343.642154121),"LRTA"
"384","814749",2,FALSE,"Clark Rd & Clar Relocation Rd",c(218794.661277048, 931204.364332809),"LRTA"
"385","814750",0,FALSE,"Middlesex Tpk & Pearl Rd",c(219486.741520747, 920287.019616321),"LRTA"
"386","814752",1,FALSE,"Chelmsford St & Forest St",c(214456.858339935, 930296.883239375),"LRTA"
"387","814754",0,FALSE,"Stevens St & Midland St",c(213956.283341036, 930290.241972142),"LRTA"
"388","814755",1,FALSE,"Varnum Ave & Rule Ln",c(212044.904590736, 932769.428005261),"LRTA"
"389","814756",0,FALSE,"Rogers St & Butman Rd",c(217961.804795434, 931163.240978037),"LRTA"
"390","814757",0,FALSE,"Boston Rd & Webb Brook Ln",c(220250.353714645, 921517.310996847),"LRTA"
"391","814758",0,FALSE,"3rd St & Reed St",c(216286.288313434, 933290.646153719),"LRTA"
"392","814759",0,FALSE,"Boston Rd & Webb Brook Rd",c(220351.76460873, 921387.083071535),"LRTA"
"393","814760",0,FALSE,"Boston Rd & Payson Rd",c(220719.962814354, 921169.274614585),"LRTA"
"394","814761",1,FALSE,"Rogers St & Butman Rd",c(217913.355831551, 931166.067465289),"LRTA"
"395","814762",1,FALSE,"Andover St & Douglas Rd",c(217920.67609682, 932715.651312771),"LRTA"
"396","814763",0,FALSE,"Concord Rd & Kenmar Dr",c(218828.595795207, 922614.395265077),"LRTA"
"397","814765",0,FALSE,"Concord Rd & Kenmar Dr",c(218842.307517056, 922599.032263568),"LRTA"
"398","814766",0,FALSE,"Littleton Rd & Tadmuck Rd",c(207720.276073378, 924824.883787235),"LRTA"
"399","814767",1,FALSE,"Walgreen's Pharmacy Plain St",c(214622.424308596, 930580.865932796),"LRTA"
"400","814768",1,FALSE,"Boys & Girls Club",c(214764.130200606, 931988.96992897),"LRTA"
"401","814769",0,FALSE,"Chelmsford St & Jenness St",c(214438.284840501, 930161.507551704),"LRTA"
"402","814770",0,FALSE,"Boston Rd & Payson Rd",c(220710.883439724, 921194.407849016),"LRTA"
"403","814772",0,FALSE,"Princeton Blvd Middlesex Plaza",c(211762.589038382, 931366.2669534),"LRTA"
"404","814774",1,FALSE,"Andover St & Stafford Rd",c(218045.6372376, 932752.55419204),"LRTA"
"405","814776",0,FALSE,"7 Littleton",c(208376.130468303, 925306.719802181),"LRTA"
"406","814777",0,FALSE,"Sladen St & Dean Ave",c(214857.88074435, 934671.378621843),"LRTA"
"407","814778",0,FALSE,"Wilson St & Chelmsford St",c(212382.707650076, 927612.105422136),"LRTA"
"408","814779",0,FALSE,"North Rd & Dalton Rd",c(211952.783479383, 928195.65281126),"LRTA"
"409","814781",1,FALSE,"Rogers St & Douglas Rd",c(218078.302547286, 931125.271619672),"LRTA"
"410","814782",0,FALSE,"North Rd & Dalton Rd",c(211963.999651949, 928227.064676273),"LRTA"
"411","814783",1,FALSE,"Andover St & Clark Rd",c(218130.075730051, 932758.474592881),"LRTA"
"412","814784",0,FALSE,"Main St & Jerome Rd",c(220879.563098582, 929575.86809778),"LRTA"
"413","814785",1,FALSE,"Chelmsford St & Wellman St",c(214440.492139498, 929940.408673229),"LRTA"
"414","814786",1,FALSE,"Varnum Ave & Townsend Ave",c(211760.989192948, 932815.79161754),"LRTA"
"415","814787",0,FALSE,"Princeton Blvd Middlesex Plaza",c(211751.988047688, 931379.53627805),"LRTA"
"416","814788",0,FALSE,"Boston Rd & Allen Rd",c(221627.329339686, 920533.255531291),"LRTA"
"417","814789",0,FALSE,"Chelmsford St & Wellman St",c(214427.378487473, 929958.705150147),"LRTA"
"418","814791",0,FALSE,"Stevens St & Jenness St",c(214107.281767047, 929989.910111237),"LRTA"
"419","814793",0,FALSE,"74 Boston Rd",c(216627.846955416, 927033.268205275),"LRTA"
"420","814794",0,FALSE,"Main St & Marshall St",c(220939.177991389, 929535.014134752),"LRTA"
"421","814795",1,FALSE,"Westford St & Gertrude Ave",c(212885.781424391, 931337.140845384),"LRTA"
"422","814796",0,FALSE,"Middlesex Tpk & Manning Rd",c(219666.768360048, 920082.233547938),"LRTA"
"423","814797",0,FALSE,"Beech St & 6th St",c(216513.074959342, 933477.468673116),"LRTA"
"424","814798",0,FALSE,"76 Carlisle",c(216145.22140985, 928525.755507875),"LRTA"
"425","814801",0,FALSE,"Boston Rd & Shawsheen Rd",c(221542.213469694, 920544.938239267),"LRTA"
"426","814804",1,FALSE,"Andover St & Trull Ln",c(218277.162385187, 932813.561460657),"LRTA"
"427","814807",1,FALSE,"Westford St & Pine St",c(212793.054322116, 931290.070454191),"LRTA"
"428","814808",0,FALSE,"Boston Rd & Greenville St",c(222273.949095055, 920046.39382064),"LRTA"
"429","814809",0,FALSE,"79 Littleton",c(211535.748629739, 927171.655440419),"LRTA"
"430","814811",0,FALSE,"Merrimack St & Spalding St",c(214599.084751439, 933257.150094361),"LRTA"
"431","814812",1,FALSE,"Rogers St & Village St",c(218330.260309689, 931030.91162224),"LRTA"
"432","814813",0,FALSE,"Gorham St & Ellsworth St",c(215727.209606786, 931133.311295361),"LRTA"
"433","814814",0,FALSE,"Middlesex Tpk & Lexington Rd",c(219848.125413554, 919869.14193663),"LRTA"
"434","814815",0,FALSE,"Chelmsford Senior Center",c(208916.763653394, 932144.298656085),"LRTA"
"435","814816",0,FALSE,"Chelmsford Rd & Executive Park Dr",c(215839.040141551, 926371.379839125),"LRTA"
"436","814817",1,FALSE,"80 Drum Hill (Mall Entrance)",c(211311.349726154, 930394.359687778),"LRTA"
"437","814818",0,FALSE,"East St & Spaulding Ct",c(222176.06510806, 929031.278237967),"LRTA"
"438","814819",0,FALSE,"80 Littleton",c(211555.642329118, 927167.385847618),"LRTA"
"439","814820",0,FALSE,"Chelmsford St & Albert St",c(214369.007108332, 929749.473487475),"LRTA"
"440","814821",0,FALSE,"Stevens St & Albert St",c(214230.336274326, 929740.880831553),"LRTA"
"441","814822",0,FALSE,"Boston Rd & Pinedale Ave",c(222522.571801889, 919635.960303451),"LRTA"
"442","814823",0,FALSE,"Gorham St & Riverneck Rd",c(216205.940537473, 929105.774659898),"LRTA"
"443","814824",0,FALSE,"Steadman & Bowl Rd",c(212660.853924608, 929553.68725773),"LRTA"
"444","814825",1,FALSE,"Andover St & Remington St",c(218415.27475315, 932842.563079792),"LRTA"
"445","814826",0,FALSE,"83 Gorham",c(216307.535587764, 928644.851760223),"LRTA"
"446","814827",0,FALSE,"Boston Rd & Cardington Ave",c(222258.837487974, 920099.218313801),"LRTA"
"447","814828",0,FALSE,"84 Brick Kiln",c(215994.281860701, 927299.661610004),"LRTA"
"448","814829",0,FALSE,"Chelmsford St & Stevens St",c(214321.813644828, 929621.207250303),"LRTA"
"449","814830",0,FALSE,"Princeton St & Corey St",c(211310.472639743, 931457.438183473),"LRTA"
"450","814831",1,FALSE,"Andover St & Holbrook Ave",c(218504.040242313, 932881.019400476),"LRTA"
"451","814832",0,FALSE,"Princeton St & Corey St",c(211306.902425352, 931444.952416491),"LRTA"
"452","814833",0,FALSE,"Main St & Old Boston Rd",c(221352.6573744, 929349.962685772),"LRTA"
"453","814834",0,FALSE,"Greenmont Ave & Vermont Ave",c(215690.363270917, 935626.412541986),"LRTA"
"454","814835",0,FALSE,"Livingston St & Ironwood Ln",c(224113.420198231, 926862.388011885),"LRTA"
"455","814836",1,FALSE,"850 Chelmsford",c(214351.188848428, 929659.702669665),"LRTA"
"456","814837",0,FALSE,"Main St & Old Boston Rd",c(221336.411381003, 929339.780617541),"LRTA"
"457","814838",1,FALSE,"Varnum Ave & Totman Rd",c(211409.218528113, 932734.226877698),"LRTA"
"458","814839",0,FALSE,"Lakeview Ave & W 6th St",c(215145.164713244, 934343.175296265),"LRTA"
"459","814840",0,FALSE,"86 Chelmsford Street",c(212526.17081659, 927883.072104889),"LRTA"
"460","814841",0,FALSE,"86 Gorham",c(216326.509700649, 928615.623973135),"LRTA"
"461","814842",1,FALSE,"Westford St & Mariposa Ave",c(212555.454697926, 931156.826686924),"LRTA"
"462","814843",0,FALSE,"Hale St & YMCA Dr",c(215237.770955792, 931554.338090394),"LRTA"
"463","814844",0,FALSE,"Carlisle St & Biltmore Ave",c(216306.171742864, 928381.293456989),"LRTA"
"464","814845",0,FALSE,"Boston Rd & Pinedale Ave",c(222524.814197885, 919675.463395051),"LRTA"
"465","814846",0,FALSE,"9 Brick Kiln Rd",c(215903.978138204, 926613.136120638),"LRTA"
"466","814847",4,TRUE,"Middlesex St & Moulton Ave",c(215670.088660421, 932380.379880378),"LRTA"
"467","814849",1,FALSE,"UPS (90 Brick Kiln Rd)",c(215988.950789269, 927078.435058713),"LRTA"
"468","814850",0,FALSE,"Boston Rd & Callahan St",c(222731.359235445, 919489.118865987),"LRTA"
"469","814851",1,FALSE,"Cross Point Tower",c(214194.342719457, 929339.603479289),"LRTA"
"470","814852",0,FALSE,"Middlesex Tpk & Suburban Park Dr",c(220069.263871038, 919627.448649227),"LRTA"
"471","814855",1,FALSE,"Westford St & Steadman St",c(212441.786939581, 931086.823984083),"LRTA"
"472","814856",1,FALSE,"910 Andover Street",c(218745.95092369, 932920.225250496),"LRTA"
"473","814857",0,FALSE,"Gorham St & Carter St",c(215738.71113843, 931040.815748197),"LRTA"
"474","814858",0,FALSE,"Andover Street & River Road",c(218720.140519709, 932883.7105377),"LRTA"
"475","814859",0,FALSE,"Andover St & River Rd",c(218751.205952852, 932862.634498324),"LRTA"
"476","814860",0,FALSE,"Bridge St & 13th St",c(216124.953878997, 934088.868281339),"LRTA"
"477","814861",0,FALSE,"Cross Point Tower",c(214214.791989785, 929413.120647706),"LRTA"
"478","814862",0,FALSE,"Gorham St & Moore St",c(215739.658846566, 930969.759874146),"LRTA"
"479","814863",0,FALSE,"Gorham St & Dix St",c(215726.636801855, 930975.097130097),"LRTA"
"480","814865",0,FALSE,"Main St & Summer St",c(221688.516486244, 929188.045985368),"LRTA"
"481","814866",0,FALSE,"Lakeview Ave & Campaw St",c(214985.002704462, 934513.12512622),"LRTA"
"482","814867",0,FALSE,"Boston Rd & Cunningham St",c(215404.070717744, 930118.030742554),"LRTA"
"483","814868",0,FALSE,"Lakeview Ave & Christine Ave",c(208405.14940615, 937263.060186566),"LRTA"
"484","814869",1,FALSE,"Wentworth Ave & Mansur St",c(217412.452684678, 932241.461000842),"LRTA"
"485","814870",0,FALSE,"Main St & Summer St",c(221644.818952912, 929193.655498033),"LRTA"
"486","814871",1,FALSE,"Burnham Rd & Florence St",c(218647.029016209, 933174.569293594),"LRTA"
"487","814872",0,FALSE,"Tewksbury Town Hall",c(221885.537193438, 929104.979336669),"LRTA"
"488","814873",0,FALSE,"Billerica Rd & Hildreth St",c(212922.423491969, 927633.996137151),"LRTA"
"489","814874",0,FALSE,"Chelmsford Rd & Executive Park Dr",c(215877.702621581, 926370.800910092),"LRTA"
"490","814875",0,FALSE,"Main St & Hill St",c(224677.022725038, 926232.869344919),"LRTA"
"491","814877",0,FALSE,"Billerica Rd & Hildreth St",c(212913.462781104, 927646.611742063),"LRTA"
"492","814878",1,FALSE,"Market St & Palmer St",c(215552.519434475, 932670.229436649),"LRTA"
"493","814879",1,FALSE,"Across From 1075 Westford St",c(211967.856104137, 931009.567510338),"LRTA"
"494","814880",0,FALSE,"Concord Rd & Campbell Rd",c(218590.678262716, 922240.96675709),"LRTA"
"495","814882",0,FALSE,"Gorham St & O'Connor Dr",c(215884.550592647, 930368.958300895),"LRTA"
"496","814883",0,FALSE,"Carlisle St & Devine Ave",c(215919.308632509, 929426.374486951),"LRTA"
"497","814884",0,FALSE,"Gorham St & Lundberg St",c(215939.526755449, 930176.548988819),"LRTA"
"498","814885",0,FALSE,"Gorham St & Carlisle St",c(216448.431045734, 928223.042287136),"LRTA"
"499","814886",0,FALSE,"Gorham St & Corbett St",c(215992.667089748, 929952.982511806),"LRTA"
"500","814887",0,FALSE,"Middlesex St & Foster St",c(213153.543939289, 931994.351820954),"LRTA"
"501","814888",0,FALSE,"Gorham St & Cosgrove St",c(216011.901489739, 929868.848526245),"LRTA"
"502","814890",0,FALSE,"Middlesex St & Pawtucket St",c(212895.702810724, 931982.955545717),"LRTA"
"503","814891",0,FALSE,"Gorham St & Rivers Edge Rd",c(216084.777029174, 929610.421943071),"LRTA"
"504","814892",0,FALSE,"Middlesex Tpk & Oak Park Dr",c(220809.036012507, 918754.457677332),"LRTA"
"505","814894",0,FALSE,"Lakeview Ave & Litchfield Ave",c(213383.55411336, 936218.16133058),"LRTA"
"506","814895",0,FALSE,"Littleton Rd & Patriot Way",c(210825.431587137, 926854.273265032),"LRTA"
"507","814896",0,FALSE,"Across From 181 Littleton",c(210423.00444523, 926572.350831277),"LRTA"
"508","814897",0,FALSE,"Littleton Rd & Hunt Rd",c(210107.589470795, 926374.305183238),"LRTA"
"509","814898",0,FALSE,"Across From 207 Main",c(226206.03732413, 922912.807774852),"LRTA"
"510","814899",0,FALSE,"Across From 2189 Lakeview",c(211439.449443816, 936617.843136185),"LRTA"
"511","814900",1,FALSE,"Church St & Warren St",c(216073.030586562, 932368.571479569),"LRTA"
"512","814901",0,FALSE,"Gorham St & Appleton St",c(215677.081871014, 932250.751994508),"LRTA"
"513","814902",1,FALSE,"Varnum Ave & Brookside St",c(213204.579918057, 932972.615705788),"LRTA"
"514","814903",0,FALSE,"Residence Inn",c(205532.109644349, 923384.95905471),"LRTA"
"515","814904",0,FALSE,"Across From 2341 Main",c(225166.294382837, 925403.937688121),"LRTA"
"516","814905",0,FALSE,"Old Elm St & Wilson St",c(217587.383305407, 926677.034548262),"LRTA"
"517","814907",2,FALSE,"Middlesex St & Pearl St",c(215349.074357527, 932249.988315231),"LRTA"
"518","814909",0,FALSE,"Carlisle St & Riverneck Rd",c(215879.871316191, 929016.692739713),"LRTA"
"519","814910",2,FALSE,"Merrimack St & Ash St",c(216356.556819482, 932662.50996297),"LRTA"
"520","814912",0,FALSE,"Lawrence St & Mill St",c(216073.039699347, 931914.050660996),"LRTA"
"521","814913",1,FALSE,"Hovey St & Florida St",c(217977.953929916, 932062.919845585),"LRTA"
"522","814914",1,FALSE,"Chelmsford St & Lincoln St",c(214817.081269794, 931292.132862815),"LRTA"
"523","814916",0,FALSE,"Chelmsford St & Cambridge St",c(214920.837364832, 931492.060610158),"LRTA"
"524","814917",0,FALSE,"Boston Rd & Post St",c(216524.54103576, 927404.016169714),"LRTA"
"525","814918",0,FALSE,"Billerica Rd & Omni Way",c(214985.470962314, 926748.629219331),"LRTA"
"526","814919",0,FALSE,"Hannaford",c(215348.881611412, 934961.260627227),"LRTA"
"527","814921",0,FALSE,"High St & Oak St",c(216459.636250834, 932206.210970701),"LRTA"
"528","814922",1,FALSE,"Hovey St & Douglas Rd",c(218171.994743949, 932159.663138354),"LRTA"
"529","814923",0,FALSE,"Boston Rd & Lasallette Rd",c(218715.846512097, 923808.677388303),"LRTA"
"530","814924",0,FALSE,"Lakeview Ave & Frost Rd",c(207289.666461902, 937962.099365278),"LRTA"
"531","814925",0,FALSE,"Across From 400 Littleton",c(203334.85188804, 922245.196909302),"LRTA"
"532","814927",0,FALSE,"Beacon St & Methuen St",c(216532.837435951, 934066.936913858),"LRTA"
"533","814928",0,FALSE,"Riverview Commerce Center",c(217494.937631918, 929174.973286995),"LRTA"
"534","814929",0,FALSE,"North Rd & Worthen St",c(212007.831670772, 927856.649030799),"LRTA"
"535","814930",0,FALSE,"Across From 439 Littleton",c(202944.757851907, 922177.494980669),"LRTA"
"536","814932",0,FALSE,"Stevens St & Parker St",c(213776.387486366, 930741.845123235),"LRTA"
"537","814933",1,FALSE,"Chelmsford St & Plain St",c(214540.760585643, 930675.176646757),"LRTA"
"538","814934",0,FALSE,"Middlesex St & Gay St",c(209944.890444071, 931941.479935604),"LRTA"
"539","814935",1,FALSE,"Douglas Rd & Rogers St",c(218041.709069378, 931177.242339419),"LRTA"
"540","814937",1,FALSE,"Princeton Blvd & Wood St",c(211903.409964604, 931387.762639357),"LRTA"
"541","814938",0,FALSE,"Church St & Lawrence St",c(216037.473313536, 932246.189401976),"LRTA"
"542","814939",1,FALSE,"Westford St & Tyler Park",c(212986.282631116, 931371.485959623),"LRTA"
"543","814940",0,FALSE,"Merrimack St & Aiken St",c(214741.011858442, 933168.067088131),"LRTA"
"544","814941",0,FALSE,"Middlesex Turnpike & Manning Rd",c(219632.087163662, 920138.021481141),"LRTA"
"545","814942",0,FALSE,"Carlisle St & Suttle Ave",c(215964.124601778, 929539.888651762),"LRTA"
"546","814943",0,FALSE,"Boston Rd & Alpine St",c(216649.805342687, 926895.9512271),"LRTA"
"547","814944",0,FALSE,"Across From 80 Brick Kiln",c(215994.633467241, 927405.158832653),"LRTA"
