"","stop_id","passing_values","frequent_stop","stop_name","geometry","RTA"
"281","799410",2,FALSE,"Centre St and Edward St",c(242993.634206104, 870935.480663297),"BAT"
"282","799411",2,FALSE,"Walmart",c(243977.432700974, 871850.227431767),"BAT"
"283","799412",1,FALSE,"Brockton Ave at Line",c(243342.567640909, 871131.549288968),"BAT"
"284","799413",1,FALSE,"Centre Street and Edward Street",c(243071.22377179, 870967.99969142),"BAT"
"285","799416",1,FALSE,"Centre Street and Short Street",c(243168.74903692, 871011.395576264),"BAT"
"286","799417",1,FALSE,"Centre St and Bates Rd",c(242895.1637425, 870924.329450191),"BAT"
"287","799418",1,FALSE,"Centre St and Quincy St",c(242489.072827763, 870845.787490537),"BAT"
"288","799420",1,FALSE,"Centre St and Adams St",c(241962.766005463, 870751.558212389),"BAT"
"289","799421",1,FALSE,"Centre St and Prince St",c(241874.032090083, 870734.360209616),"BAT"
"290","799422",1,FALSE,"Centre St and Howland St",c(241706.110652367, 870696.05516649),"BAT"
"291","799423",1,FALSE,"Centre St and Sheridan St",c(241579.891758335, 870661.210896816),"BAT"
"292","799424",1,FALSE,"East Junior High School",c(241323.634996178, 870593.470115039),"BAT"
"293","799426",1,FALSE,"Centre St and Lyman St",c(240994.893015635, 870514.377870552),"BAT"
"294","799427",1,FALSE,"Lyman St and Wendell Ave",c(240936.719775121, 870354.99867575),"BAT"
"295","799428",1,FALSE,"Lyman and Crescent Ave",c(240708.582778824, 870125.2438319),"BAT"
"296","799429",2,FALSE,"Crescent Ave and Plymouth St",c(240375.528721132, 870114.958150267),"BAT"
"297","799436",1,FALSE,"Crescent St and Sprague Ave",c(240786.974739216, 870079.781297654),"BAT"
"298","799437",1,FALSE,"Crescent St and Crescent Ave",c(240960.745560298, 870087.657086606),"BAT"
"299","799438",1,FALSE,"Crescent St and Taylor Ave",c(241192.824098353, 870096.91114105),"BAT"
"300","799439",1,FALSE,"Crescent St and Perry Ave",c(241329.491270827, 870101.708773747),"BAT"
"301","799440",1,FALSE,"Crescent St and Jacob St",c(241466.401279414, 870107.399065251),"BAT"
"302","799441",1,FALSE,"Crescent St and Washington Ave",c(241632.078540627, 870117.815647085),"BAT"
"303","799442",1,FALSE,"Crescent St and Electric Ave",c(241825.096244083, 870136.284285275),"BAT"
"304","799443",1,FALSE,"Crescent Plaza",c(242017.058441416, 870179.649802515),"BAT"
"305","799444",0,FALSE,"Caffrey Towers High Rise",c(242191.831845751, 870213.914705652),"BAT"
"306","799445",1,FALSE,"Supreme Donut",c(242295.659477982, 870234.167281609),"BAT"
"307","799446",1,FALSE,"Massasoit Plaza",c(242397.414079928, 870251.327736728),"BAT"
"308","799447",1,FALSE,"Massasoit Road and Thatcher St",c(242108.787694999, 869603.953027724),"BAT"
"309","799448",2,FALSE,"Massasoit College Student Union",c(242177.855548766, 869519.194029149),"BAT"
"310","799449",2,FALSE,"Crescent St and Christos",c(242454.487007746, 870274.179471274),"BAT"
"311","799450",2,FALSE,"Crescent St and Eastway Plaza",c(242234.45269542, 870234.199698378),"BAT"
"312","799451",2,FALSE,"Crescent St and Dunham St",c(241847.833597491, 870153.191108857),"BAT"
"313","799452",2,FALSE,"Crescent St and Gladstone St",c(241690.591814049, 870129.712655664),"BAT"
"314","799453",2,FALSE,"Crescent St and Hill St",c(241494.286572105, 870121.447092135),"BAT"
"315","799454",2,FALSE,"Crescent St and Draper St",c(241333.801813129, 870114.507418933),"BAT"
"316","799455",2,FALSE,"Crescent St and Henry St",c(241190.518744899, 870109.115720299),"BAT"
"317","799456",2,FALSE,"Crescent St and Wendell Ave",c(240988.364461823, 870101.589795751),"BAT"
"318","799457",2,FALSE,"Crescent St and Lyman St",c(240762.671470401, 870089.970676453),"BAT"
"319","799464",1,FALSE,"Warren Ave and Belmont St",c(239504.184667407, 870018.614111858),"BAT"
"320","799465",1,FALSE,"Warren Ave and West Park St",c(239549.397453286, 869717.304509066),"BAT"
"321","799466",1,FALSE,"Warren Ave and Harvard St",c(239562.664124343, 869609.193920752),"BAT"
"322","799467",1,FALSE,"Warren Ave and Dover St",c(239575.023896751, 869530.068289306),"BAT"
"323","799468",1,FALSE,"Warren Ave and Foster St",c(239600.405386731, 869327.724924299),"BAT"
"324","799469",1,FALSE,"Warren Ave and Florence St",c(239623.297828206, 869156.24594967),"BAT"
"325","799470",1,FALSE,"Warren Ave and Myrtle St",c(239639.086233983, 869026.823754649),"BAT"
"326","799471",1,FALSE,"Warren Ave and Menlo St",c(239661.327570542, 868868.44788221),"BAT"
"327","799472",1,FALSE,"Warren Ave and Tribou St",c(239681.582807605, 868754.378954239),"BAT"
"328","799473",1,FALSE,"Warren Ave and Hillberg Ave",c(239706.719034889, 868611.347573989),"BAT"
"329","799474",1,FALSE,"Warren Ave and Calmar St",c(239736.531301649, 868446.461303316),"BAT"
"330","799475",1,FALSE,"Warren Ave and Tremont St",c(239754.392709397, 868346.374311469),"BAT"
"331","799476",1,FALSE,"Warren Ave and West Chestnut St",c(239773.992029961, 868246.408238178),"BAT"
"332","799477",1,FALSE,"Warren Ave and Leach Ave",c(239850.869855418, 868014.033519687),"BAT"
"333","799478",1,FALSE,"Warren Ave and Clifton St",c(239930.068495835, 867825.87970148),"BAT"
"334","799479",1,FALSE,"Plain St and Montello St Ext",c(240294.461086269, 867892.927583012),"BAT"
"335","799480",2,FALSE,"Plain St and Campello Hi Rise",c(240423.353236165, 867796.493983089),"BAT"
"336","799481",1,FALSE,"Otto St and Summer St",c(240829.260010816, 867675.632027403),"BAT"
"337","799482",1,FALSE,"Summer St and South Leyden St",c(240847.624738541, 867763.374606623),"BAT"
"338","799483",1,FALSE,"Summer St at Factory",c(241011.548105141, 868004.471858946),"BAT"
"339","799484",2,FALSE,"Summer St and Perkins Ave",c(241070.91040713, 868181.970314781),"BAT"
"340","799485",1,FALSE,"Summer St and Baker St",c(241332.373444077, 868351.660521414),"BAT"
"341","799486",1,FALSE,"Summer St and Carl Ave",c(241373.856205703, 868359.572410015),"BAT"
"342","799487",1,FALSE,"Carl Ave and Bristol Ave",c(241426.805412308, 868253.581389759),"BAT"
"343","799488",1,FALSE,"Carl Ave and Litch Field",c(241456.729752353, 868176.23258738),"BAT"
"344","799489",1,FALSE,"Carl Ave and Atherton St",c(241506.084677878, 868058.447860054),"BAT"
"345","799490",1,FALSE,"Carl Ave and Southfield Dr",c(241609.290872335, 867765.144425414),"BAT"
"346","799492",1,FALSE,"Carl Ave and Plain St",c(241596.40801167, 867136.259962625),"BAT"
"347","799494",1,FALSE,"Plain St and Cushing Rd",c(241904.181894249, 866974.508082866),"BAT"
"348","799495",1,FALSE,"East St and Plain St",c(242102.170966804, 866909.375488202),"BAT"
"349","799498",1,FALSE,"East St and Southfield Dr",c(242133.437709127, 867884.558694118),"BAT"
"350","799499",1,FALSE,"East St and Hopkins Rd",c(242118.860896563, 868094.177232448),"BAT"
"351","799500",1,FALSE,"East St and Buckland Dr",c(242067.700754154, 868304.022041313),"BAT"
"352","799501",2,FALSE,"Edson St and East St",c(241824.607431663, 868640.68344108),"BAT"
"353","799502",2,FALSE,"Edson St and Wallace St",c(241495.188637624, 868447.694026447),"BAT"
"354","799503",2,FALSE,"Summer St and Snell Dr",c(241215.289461656, 868289.885928093),"BAT"
"355","799504",2,FALSE,"Summer St and Coral St",c(241000.241643016, 868005.066855074),"BAT"
"356","799505",2,FALSE,"Summer St and South Leyden St",c(240835.215442137, 867759.267020213),"BAT"
"357","799506",2,FALSE,"Otto St and Auburn St",c(240783.66800669, 867644.157087873),"BAT"
"358","799507",2,FALSE,"Campello MBTA Station",c(240432.841009937, 867808.526019575),"BAT"
"359","799508",2,FALSE,"Keith Ave and Main St",c(240124.925937225, 867954.718028652),"BAT"
"360","799509",2,FALSE,"Keith Ave and Warren Ave",c(239907.900902275, 867896.396545066),"BAT"
"361","799510",2,FALSE,"Warren Ave and Rutland Sq",c(239878.029468529, 867968.091740117),"BAT"
"362","799511",2,FALSE,"Warren St and Wilkins Pl",c(239861.210197944, 868020.196082643),"BAT"
"363","799512",2,FALSE,"Warren and Nilsson St",c(239707.317263539, 868675.201045257),"BAT"
"364","799513",2,FALSE,"Warren Ave and Sheppard St",c(239674.667200574, 868867.216664752),"BAT"
"365","799514",2,FALSE,"Warren Ave and David St",c(239656.635503475, 869019.85142032),"BAT"
"366","799515",2,FALSE,"Warren Ave and Central Sq",c(239614.883365622, 869321.941371019),"BAT"
"367","799516",2,FALSE,"Warren Ave and Winthrop St",c(239567.895677395, 869664.981808273),"BAT"
"368","799517",2,FALSE,"Warren Ave and Belmont St",c(239506.98680433, 870035.401801724),"BAT"
"369","799518",2,FALSE,"Main St and Crescent St",c(239708.973869392, 870196.369280532),"BAT"
"370","799519",0,FALSE,"West Elm St and Goddard Rd",c(239353.728499362, 870290.013201162),"BAT"
"371","799520",0,FALSE,"West Elm St and Newbury St",c(239208.036470882, 870271.874922572),"BAT"
"372","799521",0,FALSE,"West Elm St and North Arlington St",c(239064.115076794, 870247.64044861),"BAT"
"373","799522",0,FALSE,"West Elm St and Carleton-Brett St",c(238915.540839852, 870226.715443647),"BAT"
"374","799523",0,FALSE,"West Elm St and Brett St",c(238929.958599347, 870223.018482034),"BAT"
"375","799524",0,FALSE,"West Elm St and Belmont Ave",c(238623.710201399, 870184.440073951),"BAT"
"376","799525",0,FALSE,"West Elm St and Ash St",c(238524.157423735, 870167.336849721),"BAT"
"377","799526",0,FALSE,"West Elm St and Auna Dr",c(238143.674907002, 870095.434255474),"BAT"
"378","799527",0,FALSE,"West Elm St and West St",c(237778.052634059, 870026.803532887),"BAT"
"379","799528",0,FALSE,"West St at West Jr High School",c(237720.675624922, 869941.990802156),"BAT"
"380","799529",0,FALSE,"West St at Plaza",c(237774.264711011, 869623.054482493),"BAT"
"381","799530",0,FALSE,"Torrey St at Plaza",c(237821.411663817, 869473.812224194),"BAT"
"382","799531",0,FALSE,"Torrey St at Bethel Medical",c(237493.578419778, 869357.649274766),"BAT"
"383","799532",0,FALSE,"Torrey St and Brewster Rd",c(237213.150372122, 869290.410253325),"BAT"
"384","799533",0,FALSE,"Torrey St and Braemore Rd",c(236948.663892816, 869227.930884123),"BAT"
"385","799534",0,FALSE,"Torrey St and Pondview Cir",c(236755.548378942, 869184.469951315),"BAT"
"386","799535",0,FALSE,"Torrey St and Rockland St",c(236401.739426113, 869099.021826096),"BAT"
"387","799536",0,FALSE,"Torrey St and Pearl St at Synagogue",c(236070.640887291, 869032.34470256),"BAT"
"388","799537",0,FALSE,"Pearl St and Westfield Dr",c(235995.555689659, 868746.394188444),"BAT"
"389","799538",0,FALSE,"Pearl St and Almon Ave",c(235987.535802091, 868629.838346851),"BAT"
"390","799539",0,FALSE,"Pearl St and Conant Dr",c(235955.851935512, 868302.124471675),"BAT"
"391","799540",0,FALSE,"Pearl St and Tiffany Dr",c(235939.641202747, 868137.321649302),"BAT"
"392","799541",0,FALSE,"Pearl St and Belmont St",c(235891.79970012, 867761.432392762),"BAT"
"393","799542",0,FALSE,"Belmont St at Plaza",c(235753.516743334, 867659.432195498),"BAT"
"394","799543",0,FALSE,"Belmont St at Easton Town Line",c(235536.698671929, 867469.070455303),"BAT"
"395","799544",0,FALSE,"Belmont St at Stonehill College",c(235299.373286054, 867255.509907113),"BAT"
"396","799545",0,FALSE,"Bristol Dr and Belmont St",c(235045.625173448, 866928.804526805),"BAT"
"397","799546",0,FALSE,"Bristol Dr and Norfolk Ave",c(235131.369317641, 866699.422483389),"BAT"
"398","799548",0,FALSE,"Pearl Street & Belmont Street",c(235893.302747291, 867796.057504899),"BAT"
"399","799549",0,FALSE,"Belmont St and Stonehill College",c(235283.429675303, 867232.438277379),"BAT"
"400","799550",0,FALSE,"Belmont St and Williamsburg Sq",c(235610.821110652, 867527.090408609),"BAT"
"401","799551",0,FALSE,"West Chestnut St and Pearl St",c(235905.414418098, 867070.821694071),"BAT"
"402","799553",0,FALSE,"West Chestnut St and Liberty St",c(236299.911359697, 867143.318865288),"BAT"
"403","799554",0,FALSE,"110 Liberty Street Shelter",c(236175.647480174, 867561.489863296),"BAT"
"404","799555",0,FALSE,"Pearl St and Belmont St",c(235924.932936544, 867888.555890046),"BAT"
"405","799556",0,FALSE,"Pearl St and Westlea Ter",c(235946.076939784, 868173.786139609),"BAT"
"406","799557",0,FALSE,"Pearl St and College Dr",c(235957.233291202, 868290.913200389),"BAT"
"407","799558",0,FALSE,"Pearl St and Calbert Road",c(235973.073563198, 868447.050564856),"BAT"
"408","799559",0,FALSE,"Pearl St and Mayotte Circle",c(236000.930557354, 868701.772457948),"BAT"
"409","799560",0,FALSE,"Pearl St and Richard St",c(236007.153862448, 868872.520537814),"BAT"
"410","799561",0,FALSE,"Torrey St and Greenbriar Rd",c(236303.964034916, 869074.637684687),"BAT"
"411","799563",0,FALSE,"Torrey St and Rockford St",c(236756.935625463, 869177.391506768),"BAT"
"412","799564",0,FALSE,"Torrey St and Bigney St",c(236974.339332006, 869223.844575741),"BAT"
"413","799565",0,FALSE,"Torrey St and Harwich Rd",c(237483.310613401, 869343.266372911),"BAT"
"414","799566",0,FALSE,"Torrey Street and Shaws Plaza",c(237656.476810282, 869403.022400894),"BAT"
"415","799567",0,FALSE,"West St and Neubert St",c(237765.293419922, 869691.316172645),"BAT"
"416","799568",0,FALSE,"W Elm Street and Morse Avenue",c(237789.059960031, 870017.793448765),"BAT"
"417","799569",0,FALSE,"West Elm St and Doris Ave",c(238155.949020824, 870090.280182736),"BAT"
"418","799571",0,FALSE,"West Elm St and Arlington St",c(239115.632998144, 870253.257294503),"BAT"
"419","799572",0,FALSE,"West Elm St and Warren Ave",c(239374.65209917, 870283.821478594),"BAT"
"420","799574",2,FALSE,"Court St and Hunt St",c(240354.163664437, 870769.055997939),"BAT"
"421","799575",2,FALSE,"Court St and Manchester St",c(240498.048450081, 870797.093154381),"BAT"
"422","799576",2,FALSE,"Court St and Tyler St",c(240616.806556805, 870820.545663634),"BAT"
"423","799577",2,FALSE,"Court St and Albert Ave",c(240740.2848373, 870843.138840424),"BAT"
"424","799578",2,FALSE,"Court St and Rufus St",c(240878.392009535, 870868.262517661),"BAT"
"425","799579",2,FALSE,"Court St and Cary St",c(240999.988631038, 870915.39651256),"BAT"
"426","799580",2,FALSE,"Court St and Rainville St",c(241044.662623718, 870972.858879864),"BAT"
"427","799581",2,FALSE,"Court St and Ida Ave",c(241170.862318272, 871138.093402477),"BAT"
"428","799582",2,FALSE,"Court St and Kathleen Rd",c(241247.1374093, 871223.843049795),"BAT"
"429","799583",2,FALSE,"Court St and Pontiac Rd",c(241521.543843543, 871395.283354142),"BAT"
"430","799584",2,FALSE,"Court St and Mildred Rd",c(241646.922962949, 871472.107428109),"BAT"
"431","799585",2,FALSE,"Court St at Cardinal Spellman",c(241896.062715682, 871618.310807484),"BAT"
"432","799586",2,FALSE,"Court St and Deed Cir",c(242029.382563412, 871693.967093193),"BAT"
"433","799587",2,FALSE,"Court St and Quincy St",c(242197.556801647, 871778.498003275),"BAT"
"434","799589",2,FALSE,"North Quincy St and Regent Rd",c(242167.34815172, 872085.324253835),"BAT"
"435","799590",2,FALSE,"North Quincy St and East Ashland St",c(242145.050300723, 872176.04908158),"BAT"
"436","799591",2,FALSE,"North Quincy St and Anne Marie Dr",c(242104.410350543, 872332.531051587),"BAT"
"437","799592",2,FALSE,"North Quincy St and Rosemary St",c(242068.111795272, 872468.712719118),"BAT"
"438","799593",2,FALSE,"North Quincy St and VFW Rd",c(241991.45462429, 872854.125316813),"BAT"
"439","799595",2,FALSE,"North Quincy St and Maplewood",c(241713.214166286, 873132.824193786),"BAT"
"440","799596",2,FALSE,"North Quincy St and Pratt St",c(241505.260017873, 873403.616695687),"BAT"
"441","799597",2,FALSE,"North Quincy St and Armiston St",c(241486.895789287, 873516.692616862),"BAT"
"442","799598",2,FALSE,"North Quincy St and Hovendon Ave",c(241342.165753323, 874136.855362689),"BAT"
"443","799599",2,FALSE,"Hovendon Ave and Kevin Rd",c(241261.447329771, 874123.609252638),"BAT"
"444","799600",2,FALSE,"Hovendon Ave and Elsie Rd",c(240988.067182866, 874148.673018698),"BAT"
"445","799601",2,FALSE,"Hovendon Ave and Lynn Rd",c(240893.945573964, 874122.135486352),"BAT"
"446","799602",2,FALSE,"Hovendon Ave and Sully Rd",c(240771.474445437, 874049.784051722),"BAT"
"447","799603",2,FALSE,"Hovendon Ave and Belcher St",c(240528.651083842, 873880.441477031),"BAT"
"448","799604",2,FALSE,"Hovendon Ave and Haskell St",c(240303.845091487, 873740.089392654),"BAT"
"449","799605",2,FALSE,"Hovendon Ave and Jordan St",c(240151.134072443, 873645.805726455),"BAT"
"450","799606",2,FALSE,"Hovendon Ave and Bonney St",c(239991.130911026, 873538.710612825),"BAT"
"451","799607",2,FALSE,"Hovendon Ave and Sprague St",c(239894.319586948, 873473.850933006),"BAT"
"452","799608",2,FALSE,"Hovendon Ave and Angerer Ave",c(239769.115182246, 873369.068200466),"BAT"
"453","799609",2,FALSE,"Field St and Spark St",c(239695.843510107, 873000.447361),"BAT"
"454","799610",2,FALSE,"MBTA Montello Station",c(239646.669025216, 873021.607617294),"BAT"
"455","799611",2,FALSE,"Spark St and Cameron Cooper St",c(239617.243034826, 873078.534361551),"BAT"
"456","799612",2,FALSE,"Spark St and Sylvan St",c(239553.153716613, 873194.579588742),"BAT"
"457","799613",2,FALSE,"Howard St and Winter St",c(239484.588058878, 873357.140082251),"BAT"
"458","799614",2,FALSE,"Howard St and Claremont Ct",c(239449.191745044, 873534.215140774),"BAT"
"459","799615",2,FALSE,"Howard St and Chisholm Ave",c(239425.965948299, 873650.045906099),"BAT"
"460","799616",2,FALSE,"449 Howard Street",c(239739.044222038, 874185.066370386),"BAT"
"461","799617",2,FALSE,"Howard St at Eisenhower Estates",c(239860.622307059, 874285.163180149),"BAT"
"462","799622",2,FALSE,"North Quincy St and Jon Dr",c(241307.672910731, 874378.238470954),"BAT"
"463","799623",2,FALSE,"North Quincy St and Brookfield Dr",c(241327.068199755, 874285.938796782),"BAT"
"464","799625",2,FALSE,"North Quincy St at St Nick Church",c(241403.095619074, 873886.408504272),"BAT"
"465","799627",2,FALSE,"North Quincy St and Christopher Rd",c(241469.620337494, 873543.137618402),"BAT"
"466","799628",2,FALSE,"North Quincy St and Bedford St",c(241483.749275423, 873475.13260311),"BAT"
"467","799667",2,FALSE,"Crosby Gardens",c(240018.940110697, 872907.633832005),"BAT"
"468","799683",2,FALSE,"Coe Rd and Upton St",c(241192.196941403, 872571.063327596),"BAT"
"469","799684",2,FALSE,"Coe Rd and Norwich Rd",c(241455.50783542, 872623.14401844),"BAT"
"470","799685",2,FALSE,"Coe Rd and Alphonse Rd",c(241515.986337253, 872634.940211461),"BAT"
"471","799686",2,FALSE,"Alphonse Rd and Annella Rd",c(241582.682162874, 872504.044211617),"BAT"
"472","799687",2,FALSE,"Alphonse Rd and Waleco Rd",c(241601.691723879, 872436.512568419),"BAT"
"473","799688",2,FALSE,"Colgate Rd and Nicholson Dr",c(241534.769972031, 872240.295893645),"BAT"
"474","799689",2,FALSE,"Colgate Rd and East Ashland St",c(241545.072506079, 872106.179924766),"BAT"
"475","799690",2,FALSE,"East Ashland St and Bishop St",c(241393.697570765, 872076.966514205),"BAT"
"476","799691",2,FALSE,"East Ashland St and Eastfield Dr",c(241199.17123734, 872028.288575764),"BAT"
"477","799692",2,FALSE,"East Ashland St and Thayer St",c(240902.677485567, 871983.044276271),"BAT"
"478","799693",2,FALSE,"East Ashland St and North Cary St",c(240691.795701561, 871905.71827516),"BAT"
"479","799698",2,FALSE,"North Montello St and Lebanon St",c(239915.469928947, 871430.889026424),"BAT"
"480","799699",2,FALSE,"North Montello St and Elliot St",c(239919.055921102, 871221.092229725),"BAT"
"481","799700",2,FALSE,"North Montello St and Charles St",c(239923.687819529, 871031.183484039),"BAT"
"482","799701",2,FALSE,"West Main St and Bows Ln",c(238358.546981944, 874039.359640231),"BAT"
"483","799702",2,FALSE,"West Main St and Maple Ave",c(238301.492862076, 874098.807071811),"BAT"
"484","799703",2,FALSE,"West Main St and Oak St",c(238179.04779707, 874261.198950385),"BAT"
"485","799704",2,FALSE,"West Main St and Glendower St",c(238122.901181714, 874382.853835085),"BAT"
"486","799705",2,FALSE,"West Main St and School St",c(238071.33025728, 874499.757716926),"BAT"
"487","799706",2,FALSE,"West Main St and Dawson St",c(238030.880902356, 874594.062968006),"BAT"
"488","799707",2,FALSE,"West Main St and Everett St",c(238000.755323164, 874660.211423195),"BAT"
"489","799708",2,FALSE,"West Main St and West Spring St",c(237938.355598351, 874884.799202924),"BAT"
"490","799709",2,FALSE,"West Main St and Gill St",c(237920.448886714, 875000.996813425),"BAT"
"491","799710",2,FALSE,"West Main St and Rock St",c(237900.000269365, 875251.801898707),"BAT"
"492","799711",2,FALSE,"West Main St and Bartlett St",c(237882.411411358, 875555.382417288),"BAT"
"493","799713",2,FALSE,"East Main St and East High St",c(238048.108752028, 875922.261933191),"BAT"
"494","799714",2,FALSE,"South Main St and Acorn Dr",c(238031.28526481, 876466.209970361),"BAT"
"495","799715",2,FALSE,"South Main St and Karen Dr",c(237988.131305115, 876865.176335887),"BAT"
"496","799716",2,FALSE,"South Main St and Frederickson Dr",c(237970.66963603, 876945.49968545),"BAT"
"497","799717",2,FALSE,"South Main St and Woodlawn Rd",c(237930.574322633, 877130.443871),"BAT"
"498","799718",2,FALSE,"South Main St and Centre St",c(237907.352530736, 877221.510574025),"BAT"
"499","799719",2,FALSE,"South Main St and Selwyn Rd",c(237770.927568478, 877613.535462402),"BAT"
"500","799720",2,FALSE,"South Main St and Woodland Pkwy",c(237693.348907833, 877854.150568966),"BAT"
"501","799721",2,FALSE,"South Main St and Richard Rd",c(237662.22438667, 878017.596085888),"BAT"
"502","799722",2,FALSE,"South Main St and Terry Dr",c(237655.486046649, 878505.396906485),"BAT"
"503","799723",2,FALSE,"South Main St and Darrell Dr",c(237686.273553917, 878590.088752737),"BAT"
"504","799724",2,FALSE,"South Main St and Maple St",c(237773.003540712, 878876.568625532),"BAT"
"505","799725",2,FALSE,"Randolph Square",c(237887.217347071, 879168.195735789),"BAT"
"506","799779",2,FALSE,"Ashmont Station",c(235953.199730841, 892754.225696045),"BAT"
"507","799780",2,FALSE,"Dorchester Ave and Fuller St",c(235891.466428417, 892716.028033744),"BAT"
"508","799781",2,FALSE,"Dorchester Ave and Mercier St",c(235865.100737064, 892581.157880418),"BAT"
"509","799782",2,FALSE,"Dorchester Ave and Hurlcroft Ave",c(235847.405891264, 892492.65088848),"BAT"
"510","799783",2,FALSE,"Dorchester Ave and Galivan Blvd",c(235800.977621412, 892263.930410233),"BAT"
"511","799784",2,FALSE,"Dorchester Ave and Valley Rd",c(235757.361550709, 892049.331327351),"BAT"
"512","799785",2,FALSE,"Dorchester Ave and St Gregory St",c(235698.639357756, 891771.231420956),"BAT"
"513","799786",2,FALSE,"Dorchester Ave and Mother Julia Rd",c(235676.322861502, 891666.04013064),"BAT"
"514","799787",2,FALSE,"Dorchester Ave and Richmond St",c(235664.323253276, 891592.224703912),"BAT"
"515","799788",2,FALSE,"Dorchester Ave and Washington St",c(235630.288269333, 891406.221846205),"BAT"
"516","799789",2,FALSE,"River St and Wichita Ter",c(235419.407327268, 891378.276727696),"BAT"
"517","799790",2,FALSE,"River St and Temple St",c(235307.144945761, 891359.162806396),"BAT"
"518","799791",2,FALSE,"Central Ave and River St",c(235173.509332301, 891275.29752089),"BAT"
"519","799792",2,FALSE,"Central Ave and Maple St",c(235165.335055057, 891029.112113592),"BAT"
"520","799793",2,FALSE,"Central Ave and Griggs Ln",c(234985.213589879, 890868.375899384),"BAT"
"521","799794",2,FALSE,"Central Ave and Valley Rd",c(234882.685887951, 890697.698525991),"BAT"
"522","799795",2,FALSE,"Central Ave and Columbine Rd",c(234793.467037796, 890537.529647067),"BAT"
"523","799796",2,FALSE,"Central Ave and Allerton Rd",c(234592.626061405, 890072.464600655),"BAT"
"524","799797",2,FALSE,"Central Ave and Russelwood Rd",c(234580.099143266, 890002.314208548),"BAT"
"525","799798",2,FALSE,"Central Ave and Brook Rd",c(234557.725396932, 889870.579513804),"BAT"
"526","799799",2,FALSE,"Reedsdale Rd and Central Ave",c(234573.604621219, 889795.903517813),"BAT"
"527","799800",2,FALSE,"Reedsdale Rd and Walnut St",c(234743.378394352, 889569.811834777),"BAT"
"528","799801",2,FALSE,"Reedsdale Rd & Canton Ave",c(234848.015559605, 889435.15000248),"BAT"
"529","799802",2,FALSE,"Reedsdale Rd and Spafford St",c(235171.882292914, 889025.447713846),"BAT"
"530","799803",2,FALSE,"Reedsdale Rd and Buckingham Rd",c(235221.786186932, 888963.939197685),"BAT"
"531","799804",2,FALSE,"Reedsdale Rd and Martin Rd",c(235313.293040242, 888851.100541036),"BAT"
"532","799806",2,FALSE,"Randolph Ave and Pleasant St",c(235532.903095834, 888407.347942437),"BAT"
"533","799807",2,FALSE,"Randolph Ave and Reed St",c(235527.655202066, 888138.962961902),"BAT"
"534","799808",2,FALSE,"Randolph Ave and Highland St",c(235522.537684082, 887877.354370219),"BAT"
"535","799809",2,FALSE,"Randolph Ave and Hallen St",c(235518.326396745, 887665.067956105),"BAT"
"536","799810",2,FALSE,"Randolph Ave and Hillside St",c(235401.333323072, 886851.407223962),"BAT"
"537","799811",2,FALSE,"Randolph Ave and Chickatawbut Rd",c(235435.133742528, 886072.829091823),"BAT"
"538","799812",2,FALSE,"North Main St and Scanlon Dr",c(236102.594357356, 883514.609234796),"BAT"
"539","799813",2,FALSE,"North Main St and Soren St",c(236200.839125136, 883231.984037032),"BAT"
"540","799814",2,FALSE,"North Main St and Hills St",c(236235.698894481, 883086.211157698),"BAT"
"541","799815",2,FALSE,"North Main St and Waldo St",c(236258.993206208, 882941.156463009),"BAT"
"542","799816",2,FALSE,"North Main St and Royal St",c(236323.659243984, 882653.806361162),"BAT"
"543","799817",2,FALSE,"North Main St and Reed St",c(236382.237656512, 882458.617387565),"BAT"
"544","799818",2,FALSE,"North Main St and Intervale Rd",c(236499.072812344, 882227.85343166),"BAT"
"545","799819",2,FALSE,"North Main St and Gordon St",c(236574.755809202, 882080.961105908),"BAT"
"546","799820",2,FALSE,"North Main St and Chestnut St",c(236773.709601504, 881692.902785581),"BAT"
"547","799821",2,FALSE,"North Main St and Vesey Rd",c(237151.606744036, 880916.697823482),"BAT"
"548","799822",2,FALSE,"North Main St and Grove St",c(237305.558669039, 880551.18800621),"BAT"
"549","799823",2,FALSE,"North Main St and Jasper Ln",c(237356.994425305, 880418.060249494),"BAT"
"550","799824",2,FALSE,"North Main St and Nelson Dr",c(237464.946079685, 880129.840214766),"BAT"
"551","799825",2,FALSE,"North Main St and West St",c(237544.934619264, 879958.211892438),"BAT"
"552","799826",2,FALSE,"North Main St and Depot St",c(237661.778852069, 879709.584781235),"BAT"
"553","799827",2,FALSE,"North Main St and Warren St",c(237711.785767387, 879598.777988326),"BAT"
"554","799828",2,FALSE,"North Main St and Diauto Dr",c(237776.149881994, 879461.390696084),"BAT"
"555","799829",2,FALSE,"North Main St and Memorial Pkwy",c(237838.00584851, 879329.877470908),"BAT"
"556","799830",2,FALSE,"North Main St and Turner Ln",c(237870.10798979, 879261.072836563),"BAT"
"557","799831",2,FALSE,"Randolph Square",c(237880.86383784, 879197.151933895),"BAT"
"558","799832",2,FALSE,"South Main St and Elgin Ct",c(237769.078840619, 878914.979222807),"BAT"
"559","799833",2,FALSE,"South Main St and Woodlawn St",c(237725.883471326, 878786.56844157),"BAT"
"560","799834",2,FALSE,"South Main St and Fairview Ave",c(237675.162724374, 878612.355236872),"BAT"
"561","799836",2,FALSE,"South Main St and Fitch Ter",c(237588.243292774, 878205.027247323),"BAT"
