timetable_id,stop_id,stop_sequence,stop_name,connected_routes
73,799921,10,N Warren Avenue and Ford Street,4A/Westgate Mall via N Warren
73,799922,11,N Warren Avenue and Richmond Street,4A/Westgate Mall via N Warren
73,799923,12,N Warren Avenue and Battles Street,4A/Westgate Mall via N Warren
73,799924,13,Battles Farm Drive,4A/Westgate Mall via N Warren
73,799925,14,Battles Farm Drive and T intersection,4A/Westgate Mall via N Warren
73,799926,15,N Warren Ave Ext and Kennedy Drive,4A/Westgate Mall via N Warren
73,799927,16,N Warren Avenue Ext. and Oak Street,4A/Westgate Mall via N Warren
73,799928,17,Fairway Oaks and Oak Street,4A/Westgate Mall via N Warren
73,799929,18,Oak Street and Colantha Avenue,4A/Westgate Mall via N Warren
73,799930,19,DW Field Golf Course,4A/Westgate Mall via N Warren
73,799931,20,Fuller Art Museum,4A/Westgate Mall via N Warren
73,799932,21,Greek Orthodox Church,4A/Westgate Mall via N Warren
73,799933,22,Oak Street and Catham West Drive,4A/Westgate Mall via N Warren
73,799934,23,Campanelli Drive and Oak Street,4A/Westgate Mall via N Warren
73,799935,24,Campanelli Drive at Auto Zone Warehouse,4A/Westgate Mall via N Warren
73,799936,25,Westgate Drive Dentist Building,4A/Westgate Mall via N Warren
73,799353,26,Westgate Mall,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
74,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
74,799913,2,N Main Street and Court Street,4A/Westgate Mall via N Warren
74,799914,3,Spring Street and N Main Street,4A/Westgate Mall via N Warren
74,799915,4,Spring Street and Walnut Street,4A/Westgate Mall via N Warren
74,799916,5,N Warren Avenue and Spring Street,4A/Westgate Mall via N Warren
74,799917,6,N Warren Avenue and Wyman Street,4A/Westgate Mall via N Warren
74,799918,7,N Warren Avenue and Walnut Avenue,4A/Westgate Mall via N Warren
74,799919,8,N Warren Avenue and Prospect Street,4A/Westgate Mall via N Warren
74,799920,9,N Warren Avenue and Hunnington Street,4A/Westgate Mall via N Warren
74,799921,10,N Warren Avenue and Ford Street,4A/Westgate Mall via N Warren
74,799922,11,N Warren Avenue and Richmond Street,4A/Westgate Mall via N Warren
74,799923,12,N Warren Avenue and Battles Street,4A/Westgate Mall via N Warren
74,799924,13,Battles Farm Drive,4A/Westgate Mall via N Warren
74,799925,14,Battles Farm Drive and T intersection,4A/Westgate Mall via N Warren
74,799926,15,N Warren Ave Ext and Kennedy Drive,4A/Westgate Mall via N Warren
74,799927,16,N Warren Avenue Ext. and Oak Street,4A/Westgate Mall via N Warren
74,799928,17,Fairway Oaks and Oak Street,4A/Westgate Mall via N Warren
74,799929,18,Oak Street and Colantha Avenue,4A/Westgate Mall via N Warren
74,799930,19,DW Field Golf Course,4A/Westgate Mall via N Warren
74,799931,20,Fuller Art Museum,4A/Westgate Mall via N Warren
74,799932,21,Greek Orthodox Church,4A/Westgate Mall via N Warren
74,799933,22,Oak Street and Catham West Drive,4A/Westgate Mall via N Warren
74,799934,23,Campanelli Drive and Oak Street,4A/Westgate Mall via N Warren
74,799935,24,Campanelli Drive at Auto Zone Warehouse,4A/Westgate Mall via N Warren
74,799936,25,Westgate Drive Dentist Building,4A/Westgate Mall via N Warren
74,799353,26,Westgate Mall,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
75,799360,1,Good Samaritan Hospital,4/Westgate via Pleasant
75,799361,2,Oak Street Ext and Reservior Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
75,799362,3,Oak Street Ext and Pearl Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
75,799363,4,North Pearl Street and Reynolds Highway,4/Westgate via Pleasant
75,799364,5,First Entrance on Pearl Street,4/Westgate via Pleasant
75,799365,6,Entrance-Melrose on Pearl Street,4/Westgate via Pleasant
75,799366,7,Last Entrance on pearl Street,4/Westgate via Pleasant
75,799367,8,Pearl Street at Braemoor Nursing Home,4/Westgate via Pleasant
75,799368,9,Pearl Street and Pleasant Street,4/Westgate via Pleasant
75,799369,10,Pleasant Street and Hancock Avenue,4/Westgate via Pleasant
75,799370,11,Pleasant Street and Irving Avenue,4/Westgate via Pleasant
75,799371,12,Pleasant Street and Rockland Street,4/Westgate via Pleasant
75,799372,13,810 Pleasant Street and Gerry's Stand,4/Westgate via Pleasant
75,799373,14,Pleasant Street at W Acres Nursing Home,4/Westgate via Pleasant
75,799374,15,Pleasant Street and Troy Street,4/Westgate via Pleasant
75,799375,16,Pleasant Street and Fern Street,4/Westgate via Pleasant
75,799376,17,Pleasant Street and West Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
75,799377,18,Pleasant Street and Lennox Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
75,799378,19,Pleasant Street and Wheeler Avenue,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4/Westgate via Pleasant"
75,799379,20,Pleasant Street and Morraine Street,4/Westgate via Pleasant
75,799380,21,Pleasant Street and Ash Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
75,799381,22,Pleasant Street and Belmont Avenue,4/Westgate via Pleasant
75,799382,23,Pleasant Street and Fenway Circle,4/Westgate via Pleasant
75,799383,24,Pleasant Street and Simmons Avenue,4/Westgate via Pleasant
75,799384,25,Pleasant Street and Nye Avenue,4/Westgate via Pleasant
75,799385,26,Pleasant Street and Glenwood Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
75,799386,27,Pleasant Street and Warren Avenue,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
75,799387,28,Warren Avenue and Highland Street,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
75,799388,29,Legion Parkway and Paddy Lane,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
75,799389,30,Legion Parkway and Main Street,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
75,799390,31,Centre Street and Montello Street,"2/S Plaza/Campello Via Main Street, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
75,799180,32,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
76,799360,1,Good Samaritan Hospital,4/Westgate via Pleasant
76,799361,2,Oak Street Ext and Reservior Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
76,799362,3,Oak Street Ext and Pearl Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
76,799363,4,North Pearl Street and Reynolds Highway,4/Westgate via Pleasant
76,799364,5,First Entrance on Pearl Street,4/Westgate via Pleasant
76,799365,6,Entrance-Melrose on Pearl Street,4/Westgate via Pleasant
76,799366,7,Last Entrance on pearl Street,4/Westgate via Pleasant
76,799367,8,Pearl Street at Braemoor Nursing Home,4/Westgate via Pleasant
76,799368,9,Pearl Street and Pleasant Street,4/Westgate via Pleasant
76,799369,10,Pleasant Street and Hancock Avenue,4/Westgate via Pleasant
76,799370,11,Pleasant Street and Irving Avenue,4/Westgate via Pleasant
76,799371,12,Pleasant Street and Rockland Street,4/Westgate via Pleasant
76,799372,13,810 Pleasant Street and Gerry's Stand,4/Westgate via Pleasant
76,799373,14,Pleasant Street at W Acres Nursing Home,4/Westgate via Pleasant
76,799374,15,Pleasant Street and Troy Street,4/Westgate via Pleasant
76,799375,16,Pleasant Street and Fern Street,4/Westgate via Pleasant
76,799376,17,Pleasant Street and West Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
76,799377,18,Pleasant Street and Lennox Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
76,799378,19,Pleasant Street and Wheeler Avenue,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4/Westgate via Pleasant"
76,799379,20,Pleasant Street and Morraine Street,4/Westgate via Pleasant
76,799380,21,Pleasant Street and Ash Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
76,799381,22,Pleasant Street and Belmont Avenue,4/Westgate via Pleasant
76,799382,23,Pleasant Street and Fenway Circle,4/Westgate via Pleasant
76,799383,24,Pleasant Street and Simmons Avenue,4/Westgate via Pleasant
76,799384,25,Pleasant Street and Nye Avenue,4/Westgate via Pleasant
76,799385,26,Pleasant Street and Glenwood Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
76,799386,27,Pleasant Street and Warren Avenue,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
76,799387,28,Warren Avenue and Highland Street,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
76,799388,29,Legion Parkway and Paddy Lane,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
76,799389,30,Legion Parkway and Main Street,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
76,799390,31,Centre Street and Montello Street,"2/S Plaza/Campello Via Main Street, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
76,799180,32,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
77,799360,1,Good Samaritan Hospital,4/Westgate via Pleasant
77,799361,2,Oak Street Ext and Reservior Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
77,799362,3,Oak Street Ext and Pearl Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
77,799363,4,North Pearl Street and Reynolds Highway,4/Westgate via Pleasant
77,799364,5,First Entrance on Pearl Street,4/Westgate via Pleasant
77,799365,6,Entrance-Melrose on Pearl Street,4/Westgate via Pleasant
77,799366,7,Last Entrance on pearl Street,4/Westgate via Pleasant
77,799367,8,Pearl Street at Braemoor Nursing Home,4/Westgate via Pleasant
77,799368,9,Pearl Street and Pleasant Street,4/Westgate via Pleasant
77,799369,10,Pleasant Street and Hancock Avenue,4/Westgate via Pleasant
77,799370,11,Pleasant Street and Irving Avenue,4/Westgate via Pleasant
77,799371,12,Pleasant Street and Rockland Street,4/Westgate via Pleasant
77,799372,13,810 Pleasant Street and Gerry's Stand,4/Westgate via Pleasant
77,799373,14,Pleasant Street at W Acres Nursing Home,4/Westgate via Pleasant
77,799374,15,Pleasant Street and Troy Street,4/Westgate via Pleasant
77,799375,16,Pleasant Street and Fern Street,4/Westgate via Pleasant
77,799376,17,Pleasant Street and West Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
77,799377,18,Pleasant Street and Lennox Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
77,799378,19,Pleasant Street and Wheeler Avenue,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4/Westgate via Pleasant"
77,799379,20,Pleasant Street and Morraine Street,4/Westgate via Pleasant
77,799380,21,Pleasant Street and Ash Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
77,799381,22,Pleasant Street and Belmont Avenue,4/Westgate via Pleasant
77,799382,23,Pleasant Street and Fenway Circle,4/Westgate via Pleasant
77,799383,24,Pleasant Street and Simmons Avenue,4/Westgate via Pleasant
77,799384,25,Pleasant Street and Nye Avenue,4/Westgate via Pleasant
77,799385,26,Pleasant Street and Glenwood Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
77,799386,27,Pleasant Street and Warren Avenue,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
77,799387,28,Warren Avenue and Highland Street,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
77,799388,29,Legion Parkway and Paddy Lane,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
77,799389,30,Legion Parkway and Main Street,"4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
77,799390,31,Centre Street and Montello Street,"2/S Plaza/Campello Via Main Street, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
77,799180,32,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
78,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
78,799335,2,Pleasant Street and Main Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799336,3,Pleasant Street and Hereford Street,4/Westgate via Pleasant
78,799337,4,Pleasant Street and Spring Street,4/Westgate via Pleasant
78,799338,5,Pleasant Street and Oakland Avenue,4/Westgate via Pleasant
78,799339,6,Pleasant Street and Colonial Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799340,7,Pleasant Street and Weston Street,4/Westgate via Pleasant
78,799341,8,Pleasant Street and Ellis Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799342,9,Pleasant Street and Augusta Avenue,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799343,10,Pleasant Street and North Ash Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799344,11,Pleasant Street and Belair Street,4/Westgate via Pleasant
78,799345,12,Plesant Street and Fields Avenue,4/Westgate via Pleasant
78,799346,13,Pleasant Street and Elmwood Avenue,4/Westgate via Pleasant
78,799347,14,Pleasant Street and Pennsylvania Avenue,"13/Mini-Maller Westgate Mall, Brockton, 4/Westgate via Pleasant"
78,799348,15,Pleasant Street and West Street,4/Westgate via Pleasant
78,799349,16,Westgate Lanes,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799350,17,Mall Entrance,4/Westgate via Pleasant
78,799351,18,AC Moore,4/Westgate via Pleasant
78,799352,19,Macy's,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799353,20,Westgate Mall,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
78,799354,21,Campanelli Drive At Self Storage,4/Westgate via Pleasant
78,799355,22,Campanelli Drive at Toys R' Us,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799356,23,Oak Street and Chatam West Drive,4/Westgate via Pleasant
78,799358,24,Oak Street and Pine Estates,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
78,799359,25,Oak St./Reservoir St.,4/Westgate via Pleasant
78,799360,26,Good Samaritan Hospital,4/Westgate via Pleasant
79,799180,1,BAT Centre,"10/Lisa & Howard via N Quincy & Court, 11/Cary Hill & The Village, 12/Routes to Boston and Beyond , 14/Stoughton via Brockton, 1/Montello Street Via North Main Street, 2/S Plaza/Campello Via Main Street, 3/VA Hospital via Belmont, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant, 5/Brockton Hospital via Centre Street, 6/Massasoit via Crescent Street, 8/Southfield via Warren & Plain Street, 9/Pearl via W Elm & Torrey, BSU 28/Bridgewater - Brockton"
79,799335,2,Pleasant Street and Main Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
79,799336,3,Pleasant Street and Hereford Street,4/Westgate via Pleasant
79,799337,4,Pleasant Street and Spring Street,4/Westgate via Pleasant
79,799338,5,Pleasant Street and Oakland Avenue,4/Westgate via Pleasant
79,799339,6,Pleasant Street and Colonial Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
79,799340,7,Pleasant Street and Weston Street,4/Westgate via Pleasant
79,799341,8,Pleasant Street and Ellis Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
79,799342,9,Pleasant Street and Augusta Avenue,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
79,799343,10,Pleasant Street and North Ash Street,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
79,799344,11,Pleasant Street and Belair Street,4/Westgate via Pleasant
79,799345,12,Plesant Street and Fields Avenue,4/Westgate via Pleasant
79,799346,13,Pleasant Street and Elmwood Avenue,4/Westgate via Pleasant
79,799347,14,Pleasant Street and Pennsylvania Avenue,"13/Mini-Maller Westgate Mall, Brockton, 4/Westgate via Pleasant"
79,799348,15,Pleasant Street and West Street,4/Westgate via Pleasant
79,799349,16,Westgate Lanes,"14/Stoughton via Brockton, 4/Westgate via Pleasant"
79,799350,17,Mall Entrance,4/Westgate via Pleasant
79,799351,18,AC Moore,4/Westgate via Pleasant
79,799352,19,Macy's,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4/Westgate via Pleasant"
79,799353,20,Westgate Mall,"13/Mini-Maller Westgate Mall, Brockton, 14/Stoughton via Brockton, 4A/Westgate Mall via N Warren, 4/Westgate via Pleasant"
