trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,area_id,service_area_radius,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off
t_73260_b_973_tn_8,,,799354,21,,0,0,5312.12314807136,0,,,,,,,1,1
t_73260_b_973_tn_8,,,799355,22,,0,0,5469.75781297437,0,,,,,,,1,1
t_73260_b_973_tn_8,,,799356,23,,0,0,5745.26830036512,0,,,,,,,1,1
t_73260_b_973_tn_8,,,799358,24,,0,0,6210.21433869689,0,,,,,,,1,1
t_73260_b_973_tn_8,,,799359,25,,0,0,6521.78565326985,0,,,,,,,1,1
t_73260_b_973_tn_8,16:40:00,16:40:00,799360,26,,0,0,7393.96316296,1,,,,,,,1,1
t_73260_b_973_tn_9,17:00:00,17:00:00,799180,1,,0,0,0,1,,,,,,,1,1
t_73260_b_973_tn_9,,,799335,2,,0,0,523.713453822538,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799336,3,,0,0,716.03334602293,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799337,4,,0,0,888.656181717152,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799338,5,,0,0,1169.52435801748,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799339,6,,0,0,1232.55309573778,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799340,7,,0,0,1405.45242285595,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799341,8,,0,0,1533.75433353522,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799342,9,,0,0,1660.49983984613,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799343,10,,0,0,1835.33291856271,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799344,11,,0,0,1991.97585124923,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799345,12,,0,0,2115.6578399645,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799346,13,,0,0,2326.10039748177,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799347,14,,0,0,2599.40100118734,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799348,15,,0,0,2803.68979477151,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799349,16,,0,0,3052.63154990144,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799350,17,,0,0,3212.05822493253,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799351,18,,0,0,3419.35995833132,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799352,19,,0,0,4742.89244260491,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799353,20,,0,0,4829.56684156828,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799354,21,,0,0,5312.12314807136,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799355,22,,0,0,5469.75781297437,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799356,23,,0,0,5745.26830036512,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799358,24,,0,0,6210.21433869689,0,,,,,,,1,1
t_73260_b_973_tn_9,,,799359,25,,0,0,6521.78565326985,0,,,,,,,1,1
t_73260_b_973_tn_9,17:20:00,17:20:00,799360,26,,0,0,7393.96316296,1,,,,,,,1,1
t_73478_b_973_tn_1,11:20:00,11:20:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_1,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_1,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_1,11:40:00,11:40:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_10,17:20:00,17:20:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_10,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_10,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_10,17:40:00,17:40:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_2,12:00:00,12:00:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_2,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_2,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_2,12:20:00,12:20:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_3,12:40:00,12:40:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_3,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_3,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_3,13:00:00,13:00:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_4,13:20:00,13:20:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_4,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_4,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_4,13:40:00,13:40:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_5,14:00:00,14:00:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_5,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_5,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_5,14:20:00,14:20:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_6,14:40:00,14:40:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_6,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_6,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_6,15:00:00,15:00:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_7,15:20:00,15:20:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_7,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_7,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_7,15:40:00,15:40:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_8,16:00:00,16:00:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_8,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_8,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_8,16:20:00,16:20:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73478_b_973_tn_9,16:40:00,16:40:00,799306,1,,0,0,0,1,,,,,,,1,1
t_73478_b_973_tn_9,,,799314,2,,0,0,251.995851362257,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799315,3,,0,0,363.439642183482,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799316,4,,0,0,691.281770611796,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799317,5,,0,0,820.956405308352,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799318,6,,0,0,927.321706053638,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799319,7,,0,0,1180.46352738367,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799320,8,,0,0,1754.641083129,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799321,9,,0,0,1906.14435350319,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799322,10,,0,0,2247.27208214273,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799323,11,,0,0,2437.29002120068,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799324,12,,0,0,2483.32679095613,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799325,13,,0,0,2740.28912926603,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799326,14,,0,0,2912.26301519299,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799327,15,,0,0,3014.84143472736,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799328,16,,0,0,3120.1824001212,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799329,17,,0,0,3465.10299855636,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799331,18,,0,0,3766.77579055967,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799332,19,,0,0,4122.54901138409,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799333,20,,0,0,4436.14841574284,0,,,,,,,1,1
t_73478_b_973_tn_9,,,799334,21,,0,0,4703.33441657408,0,,,,,,,1,1
t_73478_b_973_tn_9,17:00:00,17:00:00,799180,22,,0,0,4887.67324189,1,,,,,,,1,1
t_73485_b_973_tn_1,07:20:00,07:20:00,799180,1,,0,0,0,1,,,,,,,1,1
t_73485_b_973_tn_1,,,799430,2,,0,0,684.414728389185,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799431,3,,0,0,1149.8681295984,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799432,4,,0,0,1205.86040334695,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799433,5,,0,0,1336.02989417163,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799434,6,,0,0,1432.13541227842,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799435,7,,0,0,1540.07235036112,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799436,8,,0,0,2008.07124081036,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799437,9,,0,0,2138.81449958166,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799438,10,,0,0,2414.26963864492,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799439,11,,0,0,2550.70752087988,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799440,12,,0,0,2687.83452764511,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799441,13,,0,0,2853.94922802815,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799442,14,,0,0,3047.96694493736,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799443,15,,0,0,3244.10371790595,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799444,16,,0,0,3422.30807005173,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799445,17,,0,0,3528.14235872897,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799446,18,,0,0,3631.37313578197,0,,,,,,,1,1
t_73485_b_973_tn_1,,,799447,19,,0,0,4700.58758429116,0,,,,,,,1,1
t_73485_b_973_tn_1,07:40:00,07:40:00,799448,20,,0,0,5474.24559173,1,,,,,,,1,1
t_73485_b_973_tn_2,08:00:00,08:00:00,799180,1,,0,0,0,1,,,,,,,1,1
t_73485_b_973_tn_2,,,799430,2,,0,0,684.414728389185,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799431,3,,0,0,1149.8681295984,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799432,4,,0,0,1205.86040334695,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799433,5,,0,0,1336.02989417163,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799434,6,,0,0,1432.13541227842,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799435,7,,0,0,1540.07235036112,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799436,8,,0,0,2008.07124081036,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799437,9,,0,0,2138.81449958166,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799438,10,,0,0,2414.26963864492,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799439,11,,0,0,2550.70752087988,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799440,12,,0,0,2687.83452764511,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799441,13,,0,0,2853.94922802815,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799442,14,,0,0,3047.96694493736,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799443,15,,0,0,3244.10371790595,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799444,16,,0,0,3422.30807005173,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799445,17,,0,0,3528.14235872897,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799446,18,,0,0,3631.37313578197,0,,,,,,,1,1
t_73485_b_973_tn_2,,,799447,19,,0,0,4700.58758429116,0,,,,,,,1,1
t_73485_b_973_tn_2,08:20:00,08:20:00,799448,20,,0,0,5474.24559173,1,,,,,,,1,1
t_73485_b_973_tn_3,08:40:00,08:40:00,799180,1,,0,0,0,1,,,,,,,1,1
t_73485_b_973_tn_3,,,799430,2,,0,0,684.414728389185,0,,,,,,,1,1
t_73485_b_973_tn_3,,,799431,3,,0,0,1149.8681295984,0,,,,,,,1,1
t_73485_b_973_tn_3,,,799432,4,,0,0,1205.86040334695,0,,,,,,,1,1
t_73485_b_973_tn_3,,,799433,5,,0,0,1336.02989417163,0,,,,,,,1,1
t_73485_b_973_tn_3,,,799434,6,,0,0,1432.13541227842,0,,,,,,,1,1
t_73485_b_973_tn_3,,,799435,7,,0,0,1540.07235036112,0,,,,,,,1,1
