DOW,stop_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,stop_name,stop_desc,platform_code,stop_lat,stop_lon
WD,265,350,1516,168,6.982035928143713,55,20,420,1140,15,TRUE,TRUE,265,E 8th St @ L St,,,42.331409,-71.03539
WD,26500,346,1139,17,49.5625,70,67.5,420,1140,15,FALSE,FALSE,26500,American Legion Hwy @ Cummins Hwy,,,42.278388,-71.116358
WD,26531,358,1186,22,39.42857142857143,67,60,420,1140,15,TRUE,FALSE,26531,River St @ Hyde Park Ave,,,42.255743,-71.12424
WD,2659,332,1525,106,11.361904761904762,35,25,420,1140,15,TRUE,TRUE,2659,McGrath Hwy @ Alston St,,,42.381061,-71.089685
WD,266,350,1516,168,6.982035928143713,55,20,420,1140,15,TRUE,TRUE,266,E 8th St @ M St,,,42.331439,-71.033352
WD,2660,342,1527,71,16.928571428571427,42,30,420,1140,15,TRUE,FALSE,2660,Highland Ave @ Medford St,,,42.384648,-71.092778
WD,2661,342,1527,71,16.928571428571427,42,30,420,1140,15,TRUE,FALSE,2661,Highland Ave @ Walnut St,,,42.38513,-71.094037
WD,26618,312,1478,43,27.761904761904763,60,47.39999999999999,420,1140,15,TRUE,FALSE,26618,Washington St @ Cottage St,,,42.193899,-71.20104
WD,2662,343,1528,73,16.458333333333332,42,30,420,1140,15,TRUE,FALSE,2662,75 Highland Ave opp Putnam St,,,42.386151,-71.096633
WD,2664,343,1528,73,16.458333333333332,42,30,420,1140,15,TRUE,FALSE,2664,Highland Ave @ School St,,,42.386828,-71.09859
WD,2665,343,1528,73,16.458333333333332,42,30,420,1140,15,TRUE,FALSE,2665,125 Highland Ave,,,42.387626,-71.10098
WD,2666,344,1529,73,16.458333333333332,42,30,420,1140,15,TRUE,FALSE,2666,Highland Ave @ Central St,,,42.388483,-71.103505
WD,2667,344,1529,73,16.458333333333332,42,30,420,1140,15,TRUE,FALSE,2667,Highland Ave @ Benton Rd,,,42.389018,-71.105084
WD,2668,345,1529,73,16.444444444444443,42,30,420,1140,15,TRUE,FALSE,2668,Highland Ave @ Lowell St,,,42.39018,-71.107805
WD,2669,345,1530,73,16.458333333333332,42,30,420,1140,15,TRUE,FALSE,2669,235 Highland Ave,,,42.390841,-71.109274
WD,267,351,1517,168,6.982035928143713,55,20,420,1140,15,TRUE,TRUE,267,E 8th St @ N St,,,42.331477,-71.031299
WD,2670,346,1530,73,16.444444444444443,42,30,420,1140,15,TRUE,FALSE,2670,263 Highland Ave,,,42.391507,-71.110743
WD,2671,346,1530,73,16.444444444444443,42,30,420,1140,15,TRUE,FALSE,2671,Highland Ave @ Cedar St,,,42.39232,-71.112537
WD,2672,346,1530,73,16.444444444444443,42,30,420,1140,15,TRUE,FALSE,2672,Highland Ave @ Cherry St,,,42.393014,-71.114173
WD,2673,347,1531,73,16.444444444444443,42,30,420,1140,15,TRUE,FALSE,2673,Highland Ave @ Willow Ave,,,42.394211,-71.11695
WD,26734,1223,1377,4,51.333333333333336,57,56.199999999999996,420,1140,15,FALSE,FALSE,26734,Walnut St @ O'Callaghan Way,,,42.473016,-70.98552
WD,2674,319,1494,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2674,Highland Ave @ Cutter Ave,,,42.395122,-71.119331
WD,2675,319,1494,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2675,Highland Ave @ Willow Ave,,,42.393977,-71.116662
WD,2676,320,1495,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2676,Highland Ave @ Cherry St,,,42.392901,-71.11417
WD,2677,320,1495,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2677,Highland Ave @ Cedar St,,,42.392088,-71.11225
WD,2678,320,1495,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2678,Highland Ave @ Conwell St,,,42.391397,-71.11074
WD,2679,321,1496,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2679,Highland Ave @ Tower St,,,42.390534,-71.10885
WD,268,351,1517,168,6.982035928143713,55,20,420,1140,15,TRUE,TRUE,268,Columbia Rd @ O St,,,42.331676,-71.029247
WD,2680,321,1496,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2680,Highland Ave @ Lowell St,,,42.390067,-71.107802
WD,2681,322,1497,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2681,Highland Ave @ Benton Rd,,,42.389013,-71.105358
WD,2682,322,1497,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2682,Highland Ave @ Central St,,,42.388393,-71.103567
WD,2683,322,1497,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2683,Highland Ave @ Trull Ln,,,42.387616,-71.101254
WD,2684,323,1498,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2684,Highland Ave @ School St,,,42.386815,-71.098864
WD,2686,324,1499,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2686,Highland Ave @ Vinal Ave,,,42.385875,-71.096190000000007
WD,2687,324,1499,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2687,Highland Ave @ Walnut St,,,42.385133,-71.094311
WD,2688,325,1500,73,16.319444444444443,35,30,420,1140,15,TRUE,FALSE,2688,Medford St @ Highland Ave,,,42.383968,-71.092101
WD,2689,318,1501,109,10.953703703703704,35,23,420,1140,15,TRUE,TRUE,2689,422 McGrath Hwy,,,42.382606,-71.091137
WD,2690,319,1502,88,13.597701149425287,35,26,420,1140,15,TRUE,TRUE,2690,Medford St @ Washington St,,,42.380352,-71.089851
WD,2691,272,1112,18,49.411764705882355,345,37,420,1140,15,FALSE,FALSE,2691,Broadway opp Packard Ave,,,42.402309,-71.12519
WD,2692,273,1113,18,49.411764705882355,345,37,420,1140,15,FALSE,FALSE,2692,Broadway @ Simpson Ave,,,42.401349,-71.122057
WD,2693,273,1114,18,49.470588235294116,345,37.4,420,1140,15,FALSE,FALSE,2693,Broadway @ Billingham St,,,42.400747,-71.11915
WD,2695,274,1537,107,11.915094339622641,48,25,420,1140,15,TRUE,TRUE,2695,Broadway opp Warner St - Powder House Sq,,,42.400979,-71.115776
WD,2696,274,1537,107,11.915094339622641,48,25,420,1140,15,TRUE,TRUE,2696,Broadway @ Bay State Ave,,,42.400608,-71.114482
WD,2697,275,1538,107,11.915094339622641,49,25,420,1140,15,TRUE,TRUE,2697,Broadway @ Josephine Ave - Ball Sq,,,42.39974,-71.111859
WD,2698,276,1539,107,11.915094339622641,49,25,420,1140,15,TRUE,TRUE,2698,Broadway @ Cedar St,,,42.398373,-71.10781
WD,2699,277,1540,107,11.915094339622641,49,25,420,1140,15,TRUE,TRUE,2699,Broadway @ Hinckley St - Magoun Sq,,,42.397544,-71.105186
WD,27,349,1539,436,2.735632183908046,31,10,420,1140,15,TRUE,TRUE,27,E Broadway @ N St,,,42.335642,-71.031087
WD,270,352,1518,168,6.982035928143713,55,20,420,1140,15,TRUE,TRUE,270,Columbia Rd @ P St,,,42.332487,-71.027186
WD,2700,277,1540,71,18.042857142857144,50,28.200000000000003,420,1140,15,TRUE,FALSE,2700,Broadway @ Medford St - Magoun Sq,,,42.397203,-71.104096
WD,2702,278,1541,71,18.042857142857144,50,28.200000000000003,420,1140,15,TRUE,FALSE,2702,Broadway @ Bartlett St,,,42.395833,-71.100118
WD,2703,279,1542,71,18.042857142857144,50,27.300000000000004,420,1140,15,TRUE,FALSE,2703,Broadway opp Main St,,,42.394942,-71.098178
WD,2704,280,1543,129,9.8671875,50,20,420,1140,15,TRUE,TRUE,2704,Broadway @ Thurston St,,,42.393791,-71.095921
