"stop_id","stop_lat","stop_lon"
"15095",42.345582,-71.064848
"151",42.342664,-71.056949
"1510",42.308815,-71.064326
"1511",42.308167,-71.06501
"1512",42.306327,-71.066982
"1513",42.305292,-71.068298
"1514",42.304293,-71.069728
"1515",42.303498,-71.071427
"15176",42.337353,-71.075909
"1518",42.346894,-71.098925
"1519",42.34496,-71.100993
"1520",42.343808,-71.10228
"15201",42.329221,-71.055387
"1521",42.33851,-71.107918
"15216",42.287758,-71.146008
"1523",42.336893,-71.109515
"15235",42.307649,-71.106227
"15236",42.310762,-71.103092
"1524",42.334825,-71.111669
"15241",42.305857,-71.124464
"1525",42.332805,-71.113834
"1526",42.331939,-71.116843
"1527",42.331262,-71.117512
"1528",42.327678,-71.119349
"1529",42.326268,-71.120223
"15291",42.32485,-71.121404
"153",42.340642,-71.053809
"1530",42.325425,-71.1219
"1531",42.327164,-71.124167
"1532",42.32844,-71.125809
"1533",42.329739,-71.128527
"1534",42.328992,-71.132781
"1535",42.326553,-71.142458
"15351",42.326496,-71.145482
"1536",42.326646,-71.148305
"1539",42.32476,-71.159212
"154",42.339188,-71.051503
"1540",42.32361,-71.163925
"1541",42.324586,-71.158789
"1543",42.326395,-71.148904
"15431",42.425461,-71.070337
"1544",42.326251,-71.145053
"1545",42.326254,-71.142702
"1546",42.328644,-71.133177
"1547",42.329502,-71.128441
"1548",42.329465,-71.126136
"1549",42.328548,-71.126042
"15492",42.410221,-71.052656
"155",42.337652,-71.049177
"1550",42.327269,-71.1244
"1551",42.325556,-71.122295
"1552",42.324798,-71.121275
"1553",42.326067,-71.120199
"1554",42.327864,-71.119112
"1555",42.33155,-71.11647
"1556",42.332285,-71.114167
"15566",42.404575,-71.047885
"1557",42.334819,-71.111517
"1558",42.337167,-71.109067
"1559",42.337993,-71.108182
"156",42.336634,-71.04761
"15618",42.243889,-71.176684
"1562",42.344908,-71.100835
"15625",42.402641,-71.041771
"1563",42.346694,-71.098982
"1564",42.348072,-71.097506
"15645",42.402067,-71.041716
"15649",42.402415,-71.033439
"1565",42.302273,-71.086506
"15650",42.401825,-71.030729
"15651",42.40111,-71.028524
"1566",42.30962,-71.082454
"15660",42.310921,-71.081431
"15661",42.313396,-71.079497
"1567",42.311776,-71.080747
"1569",42.314494,-71.078817
"1570",42.316121,-71.078104
"1571",42.317317,-71.077926
"1572",42.319177,-71.077688
"1573",42.320324,-71.077688
"1574",42.322776,-71.076673
"1575",42.323504,-71.076161
"1576",42.324862,-71.075227
"1577",42.32505,-71.075288
"1578",42.323491,-71.076306
"15782",42.409716,-70.993301
"15787",42.409326,-71.006801
"1579",42.322139,-71.077232
"15795",42.413385,-70.99205
"158",42.336218,-71.046724
"1580",42.321122,-71.077605
"15808",42.399383,-70.998214
"1581",42.319151,-71.077823
"1582",42.31715,-71.078086
"15820",42.315952,-71.078268
"1583",42.314697,-71.078834
"15832",42.417459,-71.018266
"1584",42.313309,-71.079686
"1585",42.311448,-71.081148
"15857",42.368109,-71.038158
"1586",42.310143,-71.082173
"1587",42.303124,-71.08595
"15880",42.386736,-71.004595
"1589",42.363148,-71.132038
"159",42.337094,-71.047973
"1593",42.332076,-71.084203
"15969",42.441868,-71.07189
"15970",42.446076,-71.071749
"15971",42.447972,-71.071532
"15974",42.450605,-71.070392
"15975",42.452833,-71.071903
"15976",42.4537,-71.07485
"15977",42.454319,-71.076884
"15978",42.454874,-71.07876
"15979",42.456117,-71.083105
"15982",42.465896,-71.100693
"15983",42.470466,-71.100741
"15984",42.47412,-71.100667
"15985",42.476349,-71.100425
"15986",42.47828,-71.100179
"15987",42.484893,-71.100043
"15988",42.48698,-71.09993
"15989",42.494975,-71.103846
"15990",42.491698,-71.100605
"15992",42.481148,-71.100301
"15994",42.473909,-71.100964
"15995",42.470462,-71.100929
"15999",42.456013,-71.083065
"16",42.331629,-71.052919
"160",42.337921,-71.049404
"16000",42.454749,-71.07873
"16001",42.454298,-71.077159
"1606",42.387995,-71.240192
"1607",42.386659,-71.240623
"1608",42.385015,-71.241157
"1609",42.38412,-71.241444
"161",42.338923,-71.050952
"1610",42.381599,-71.242176
"16118",42.497378,-70.895073
"1612",42.262345,-71.146603
"16126",42.485134,-70.903734
"1613",42.261049,-71.147072
"16131",42.478039,-70.918443
"16132",42.475924,-70.921709
"1614",42.259315,-71.145549
"1615",42.25809,-71.144959
"16156",42.485051,-70.903634
"1616",42.257411,-71.146391
"1617",42.257205,-71.146429
