stop_id,passing_values,frequent_stop,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
814565,0,FALSE,210,,Boston Rd & Marshall Rd,,42.6231668713719,-71.3138574723156
814566,0,FALSE,211,,Boston Rd & Bridge St,,42.5750562628633,-71.2820171808971
814567,0,FALSE,212,,273 Littleton,,42.585023,-71.382921
814568,0,FALSE,213,,273 Main,,42.554292,-71.179926
814569,0,FALSE,214,,Market Basket Senior Center,,42.644058,-71.319574
814572,0,FALSE,216,,High St & Andover St,,42.6416370190275,-71.300013630065
814574,0,FALSE,218,,Andover St & Mansion Dr,,42.642288,-71.294666
814575,0,FALSE,220,,Stevens St & Pine St,,42.6321729566886,-71.3332473564654
814576,0,FALSE,221,,Billerica Rd & Elliot St,,42.594163,-71.320224
814577,0,FALSE,222,,High St & Andover St,,42.6414276804172,-71.3000755752224
814578,0,FALSE,223,,Littleton & Powers Rd,,42.55667,-71.438994
814579,0,FALSE,225,,Chelmsford & Glen Ave,,42.6124267758764,-71.3320331379028
814580,0,FALSE,226,,Littleton Rd & Powers Rd,,42.5565407162297,-71.4388343305509
814581,0,FALSE,227,,Gorham St & Riverneck Rd,,42.6120132368706,-71.3025548758061
814582,0,FALSE,228,,Marinel Ave & Dunstable Rd,,42.641178,-71.389214
814583,0,FALSE,229,,Kidder Rd & Littleton Rd,,42.5821979328946,-71.3885421593877
814584,1,FALSE,230,,Varnum Ave & Avalon St,,42.6463337610716,-71.3410243668089
814585,1,FALSE,231,,291 Douglas,,42.6376660278709,-71.2765166101975
814586,0,FALSE,232,,Woburn St & Jean Ave,,42.6172450551619,-71.2886033518377
814587,0,FALSE,233,,Billerica Center (297 Boston Rd),,42.5729833931642,-71.2783721225449
814589,1,FALSE,235,,Chelmsford St & Glen Ave,,42.612466617908,-71.3310998527577
814590,1,FALSE,236,,Brookside St & Varnum Ave,,42.647695,-71.338155
814591,0,FALSE,237,,Billerica Rd & Elliot St,,42.594063,-71.319773
814592,1,FALSE,238,,Chelmsford St & Shaw St,,42.6308496119379,-71.3207442725862
814593,0,FALSE,239,,Kidder Rd & Littleton Rd,,42.582323,-71.388589
814594,0,FALSE,240,,Billerica Center,,42.573537,-71.278785
814595,1,FALSE,241,,University Ave & 7th Ave,,42.657907,-71.333236
814596,0,FALSE,242,,Rogers St & Waverly Ave,,42.6352221820726,-71.2925882594939
814597,0,FALSE,243,,31 Littleton,,42.596255,-71.355958
814598,0,FALSE,244,,Hannaford,,42.665301,-71.312328
814599,0,FALSE,245,,313 Littleton,,42.580909,-71.391696
814600,1,FALSE,246,,Westford St & Hastings St,,42.6350431934418,-71.3272412065355
814601,0,FALSE,247,,Boston Rd & Collins Rae Ln,,42.5693158511141,-71.2759572155667
814603,0,FALSE,249,,320 Nesmith,,42.636399,-71.293415
814604,1,FALSE,250,,University Ave & 7th Ave,,42.6578990818857,-71.3335472185598
814605,0,FALSE,251,,High St & Oak St,,42.6403810539753,-71.2995560147941
814606,0,FALSE,252,,Lowell Superior Court,,42.6373733290082,-71.3089883962454
814607,1,FALSE,253,,Mammoth Rd & W Meadow Rd,,42.655857197668,-71.3404844308784
814608,0,FALSE,254,,Concord Rd & Richardson St,,42.556705,-71.269503
814609,0,FALSE,255,,Billerica Rd & Omni Way,,42.591349,-71.317292
814610,0,FALSE,256,,330 Boston Rd,,42.5689800592879,-71.2754814134063
814611,1,FALSE,257,,Douglas Rd & Windward Rd,,42.6367385001184,-71.2761818830282
814612,0,FALSE,258,,Littleton Rd & Robbins Rd,,42.555065854598,-71.4469163490863
814613,0,FALSE,259,,Tyngsboro Rd & Locust St,,42.6816932715425,-71.3771827721378
814614,0,FALSE,260,,Littleton Rd & Robbins Rd,,42.5547588641269,-71.4476205637569
814615,0,FALSE,261,,334 Main,,42.5500561167374,-71.1761181094384
814616,0,FALSE,262,,Tyngsboro Rd & Stewart St,,42.680123,-71.375476
814617,0,FALSE,263,,Main St & Middlesex Ave,,42.549807782932,-71.1761046823053
814618,0,FALSE,264,,Bridge St & 2nd St,,42.6493782047297,-71.3042945701795
814619,0,FALSE,265,,Lowell Provision Aiken Ave,,42.657698,-71.313001
814620,0,FALSE,266,,34 Central Square,,42.596083732152,-71.3518780613422
814622,0,FALSE,268,,345 North Rd,,42.6281459920627,-71.3706461521149
814623,0,FALSE,269,,Woburn St & Canterbury St,,42.615794,-71.287867
814625,0,FALSE,271,,Andover St & Mansion Dr,,42.6422520241893,-71.2923981016785
814626,0,FALSE,272,,Chestnut Street Burlington,,42.5197159918855,-71.2114812036816
814627,0,FALSE,273,,355 Littleton,,42.553906,-71.450617
814628,0,FALSE,274,,Lowell St & Bellevue Rd,,42.64377,-71.190864
814629,0,FALSE,275,,Brick Kiln Rd & Sprague Ave,,42.6016103151354,-71.3031854676891
814630,0,FALSE,276,,Lowell Superior Court,,42.6374513791654,-71.308813271164
814631,0,FALSE,277,,360 Littleton,,42.5813190586596,-71.3904506391441
814632,0,FALSE,278,,Main St & Veranda Ave,,42.6211695643108,-71.2614479461814
814633,0,FALSE,279,,Boston Rd & Farmers Ln,,42.564971,-71.272188
814634,0,FALSE,280,,364 Littleton,,42.5535763298183,-71.451152686814
814635,0,FALSE,281,,Stevens St & D St,,42.6295125547537,-71.332655135407
814636,0,FALSE,282,,Rogers St & Wellington Ave,,42.6341197478477,-71.2913073242613
814637,0,FALSE,283,,Billerica Town Hall,,42.5624697441084,-71.2703890346745
814638,0,FALSE,284,,Cambridge St & Van Norden Rd,,42.5230935269697,-71.2178010695338
814641,0,FALSE,287,,Littleton Rd & Beth Ann Dr,,42.5789292067278,-71.3961000645352
814642,0,FALSE,288,,Lowell St & Tessier Dr,,42.6434928532479,-71.193969131628
814646,0,FALSE,292,,Main St & Colab Rd,,42.620728,-71.260191
814648,0,FALSE,294,,High St & Porter St,,42.6388270615162,-71.2988231830087
814649,0,FALSE,295,,Cambridge St & Four Acre Dr,,42.522971,-71.217911
814650,0,FALSE,296,,High St & Porter St,,42.6389112664323,-71.2986720768777
814651,0,FALSE,297,,Billerica Town Hall,,42.5623232504611,-71.2700477761599
814652,0,FALSE,298,,Brick Kiln Rd & Moore St,,42.60143,-71.303669
814653,0,FALSE,299,,Pollard St & Waterview Ave,,42.5830011254768,-71.2846564576721
814654,1,FALSE,300,,Varnum Ave & Barbara Terrace,,42.645692,-71.344741
814655,1,FALSE,301,,Chelmsford St & Factory St,,42.6292141293468,-71.3215683119005
814657,0,FALSE,303,,4 Technology Park Dr,,42.572572,-71.415035
814658,0,FALSE,304,,Tyngsboro Rd & Nashua Rd,,42.679337,-71.364005
814659,0,FALSE,305,,Mission Rd & Rte. 3A,,42.650708,-71.400036
814660,0,FALSE,306,,Lakeview Ave & Cricones Way,,42.690737,-71.405368
814661,0,FALSE,307,,Parkhurst Rd & Smith St,,42.6186886407113,-71.3610124408499
814662,0,FALSE,308,,Pollard St & Call St,,42.5831938995953,-71.2847699067459
