DOW,stop_id,direction_id,firstArrival_mam,lastArrival_mam,trips,averageHeadway,longestHeadway,Percentile90_hw,span_min,span_max,freq_min,span_pass,freq_pass,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon
SA,799252,NA,449.9166666666667,1272.4,15,58.74880952380953,60.000000000000114,60,480,1110,20,TRUE,FALSE,082,,Main St and Calmar St,,42.066309,-71.016544
SA,799253,NA,450.7,1273.3833333333334,15,58.76309523809525,60.000000000000114,60,480,1110,20,TRUE,FALSE,083,,Main St and West Chestnut St,,42.064408,-71.01585
SA,799254,NA,451.0833333333333,1273.8666666666666,15,58.77023809523809,60,60,480,1110,20,TRUE,FALSE,084,,Main St and South St,,42.063492,-71.015533
SA,799255,NA,451.85,1274.8166666666666,15,58.783333333333324,60.00000000000006,60,480,1110,20,TRUE,FALSE,085,,Main St and Lyon St,,42.061632,-71.01486
SA,799256,NA,452.3833333333333,1275.4833333333333,15,58.792857142857144,60,60,480,1110,20,TRUE,FALSE,086,,Main St and Clifton Ave - CVS,,42.060359,-71.01442
SA,799257,NA,453.1333333333333,1276.4166666666667,15,58.805952380952384,60.000000000000114,60,480,1110,20,TRUE,FALSE,087,,Main St and Glen Ave,,42.058585,-71.013811
SA,799258,NA,454,1277.5,29,29.410714285714285,39.299999999999955,39.299999999999955,480,1110,20,TRUE,FALSE,088,,Campello Hi Rise,,42.0579578284346,-71.0127813571352
SA,799259,NA,454.7,1278.3833333333334,15,58.834523809523816,60.000000000000114,60,480,1110,20,TRUE,FALSE,089,,Main St and Brookside Ave,,42.057147,-71.013358
SA,799260,NA,455.1666666666667,1278.9666666666667,15,58.84285714285714,60.00000000000006,60,480,1110,20,TRUE,FALSE,090,,Main St and Watson St,,42.056014,-71.012937
SA,799261,NA,455.5,1279.3666666666666,15,58.84761904761904,60,60,480,1110,20,TRUE,FALSE,091,,Main St and Holmes St,,42.055267,-71.012645
SA,799262,NA,456.05,1280.0666666666666,15,58.85833333333333,60.00000000000006,60,480,1110,20,TRUE,FALSE,092,,Main St and Thayer Ave,,42.053937,-71.012103
SA,799263,NA,456.48333333333335,1280.6,15,58.86547619047618,60,60,480,1110,20,TRUE,FALSE,093,,Main St and Sylvia Ave,,42.052893,-71.011725
SA,799265,NA,460,1285,29,29.464285714285715,55,55,480,1110,20,TRUE,FALSE,095,,Kmart Plaza,,42.0453499786211,-71.0119231646958
SA,799267,NA,460.98333333333335,1231.2166666666667,14,59.24871794871795,60.00000000000006,60,480,1110,20,TRUE,FALSE,097,,Main St at Auto Dealers,,42.0449092722378,-71.0098217824155
SA,799268,NA,462.1166666666667,1232.65,14,59.27179487179488,60.000000000000114,60,480,1110,20,TRUE,FALSE,098,,Main St at Wendys,,42.047611,-71.010574
SA,799270,NA,464.45,1235.5666666666666,14,59.31666666666666,60,60,480,1110,20,TRUE,FALSE,100,,Main St and Sargeants Way,,42.053238,-71.011655
SA,799271,NA,464.8666666666667,1236.1,14,59.32564102564102,60,60,480,1110,20,TRUE,FALSE,101,,Main St and Meadow Ln,,42.054194,-71.01206
SA,799272,NA,468.3833333333333,1240.4666666666667,14,59.39102564102564,60,60,480,1110,20,TRUE,FALSE,102,,Main St and Garfield St,,42.061618,-71.01468
SA,799273,NA,469.21666666666664,1241.5166666666667,14,59.40769230769231,60,60,480,1110,20,TRUE,FALSE,103,,Main St and Perkins Ave,,42.063567,-71.015388
SA,799274,NA,469.56666666666666,1241.9666666666667,14,59.41538461538462,60,60,480,1110,20,TRUE,FALSE,104,,Main St and East Chestnut St,,42.064423,-71.0157
SA,799275,NA,470.05,1242.5666666666666,14,59.42435897435897,60,60,480,1110,20,TRUE,FALSE,105,,Main St and Pinkham St,,42.065531,-71.016115
SA,799276,NA,471.6166666666667,1244.5166666666667,14,59.45384615384615,60,60,480,1110,20,TRUE,FALSE,106,,Main St and Grand St,,42.068892,-71.017309
SA,799277,NA,471.98333333333335,1244.9833333333333,14,59.46153846153846,60,60,480,1110,20,TRUE,FALSE,107,,Main St and Temple St,,42.069752,-71.017604
SA,799278,NA,472.26666666666665,1245.3333333333333,14,59.46666666666666,60,60,480,1110,20,TRUE,FALSE,108,,Main St and Grove St,,42.070395,-71.017888
SA,799279,NA,472.65,1245.8166666666666,14,59.47435897435897,60,60,480,1110,20,TRUE,FALSE,109,,Main St and Hancock St,,42.071295,-71.018266
SA,799280,NA,472.9166666666667,1246.1333333333334,14,59.47820512820513,60.000000000000114,60,480,1110,20,TRUE,FALSE,110,,Main St and Main St Pl,,42.071888,-71.01847
SA,799281,NA,473.26666666666665,1246.6,14,59.48717948717948,60,60,480,1110,20,TRUE,FALSE,111,,Packard St,,42.072762,-71.018688
