"","DOW","stop_id","direction_id","firstArrival_mam","lastArrival_mam","trips","averageHeadway","Percentile90_hw","effectiveHeadway","span_min","span_max","freq_min","span_pass","freq_pass","stop_code","platform_code","stop_name","stop_desc","geometry"
"103","SA","2448920",NA,532.716666666667,1162.71666666667,10,70,70,70,480,1110,20,FALSE,FALSE,"802617","","Merrimac Square","",c(240705.718564963, 953828.653400213)
"104","SA","2448923",NA,455,1115,12,60,60,60,480,1110,20,TRUE,FALSE,"798425","","Andover Street & Newton Street","",c(227273.166007448, 937957.961433896)
"105","SA","2448924",NA,458,1118,12,60,60,60,480,1110,20,TRUE,FALSE,"802595","","Andover Street & Winthrop Street","",c(228098.715743881, 938311.812050485)
"106","SA","2448925",NA,452,1112,12,60,60,60,480,1110,20,TRUE,FALSE,"802597","","S Union Street & Market Street","",c(228403.80864392, 938991.220350096)
"107","SA","2448926",NA,451,1111,12,60,60,60,480,1110,20,TRUE,FALSE,"802601","","Oakland Ave & Railroad Street","",c(225639.015850994, 941261.290978785)
"108","SA","2448928",NA,435,1095,12,60,60,60,480,1110,20,FALSE,FALSE,"798489","","Plaza 114","",c(228686.232724388, 937854.162787876)
"109","SA","2448930",NA,456,1116,34,20,27,21.6333333333333,480,1110,20,TRUE,FALSE,"798504","","Senior Center","",c(227925.751473186, 940072.853810952)
"110","SA","2454407",NA,522.533333333333,1152.53333333333,10,70,70,70,480,1110,20,FALSE,FALSE,"","","Elm Street & Ring St","",c(246675.305910988, 956510.059769463)
"111","SA","2454409",NA,521.4,1151.4,10,70,70,70,480,1110,20,FALSE,FALSE,"","","Al Prime Gas","",c(246730.000482719, 956599.984599428)
"112","SA","2454410",NA,522.166666666667,1152.16666666667,10,70,70,70,480,1110,20,FALSE,FALSE,"","","49 Friend Street - Carriagetown Wine & Spirits","",c(246350.359531275, 956394.272536319)
"113","SA","2454428",NA,434.5,1099.33333333333,24,28.9057971014493,55.1666666666667,50.7755912091585,480,1110,20,FALSE,FALSE,"","","Merrimack Plaza - Market Basket","",c(224475.61480908, 939438.644613922)
"114","SA","2454437",NA,422.116666666667,1082.63333333333,24,28.718115942029,59.4833333333333,58.9298373327278,480,1110,20,FALSE,FALSE,"","","103 Broadway","",c(227128.798086377, 939533.903219426)
"115","SA","2454448",NA,443.5,1103.5,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Village Plaza -  Jo-Anns Fabrics","",c(224823.877987516, 942947.317070181)
"116","SA","2454449",NA,443.583333333333,1113.01666666667,24,29.1057971014493,50.5666666666667,43.6110923002872,480,1110,20,TRUE,FALSE,"","","160 Winthrop Avenue","",c(229008.691457144, 937556.92725247)
"117","SA","2454453",NA,452.716666666667,1115.3,24,28.8079710144928,57.4166666666667,54.8512032029515,480,1110,20,TRUE,FALSE,"","","Union Street & Merrimack Street - New Balance","",c(228404.982087884, 939232.952393526)
"118","SA","2454454",NA,453.65,1116.11666666667,24,28.8028985507246,57.5333333333333,55.0728724296401,480,1110,20,TRUE,FALSE,"","","Union Street & Island Street","",c(228401.487777969, 939549.707788461)
"119","SA","2454455",NA,454,1116.43333333333,24,28.8014492753623,57.5666666666667,55.1363944380148,480,1110,20,TRUE,FALSE,"","","Union Street & Methuen Street","",c(228402.670245476, 939667.882011523)
"120","SA","2454460",NA,423.316666666667,1083.31666666667,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Union Street & Island Street","",c(228388.914643143, 939571.852969899)
"121","SA","2454461",NA,424.283333333333,1084.28333333333,12,60,60,60,480,1110,20,FALSE,FALSE,"","","Union Street & Merrimack Street - New Balance","",c(228388.712631864, 939232.181226062)
"122","SA","2454462",NA,431.2,1096.25,24,28.9152173913043,54.95,50.4030636794227,480,1110,20,FALSE,FALSE,"","","160 Winthrop Avenue","",c(228994.464401237, 937543.740977674)
"123","SA","2454463",NA,435.433333333333,1109.28333333333,48,14.3372340425532,46.15,36.7467302317529,480,1110,20,FALSE,FALSE,"","","North Andover Mall - AT&T","",c(229892.123725805, 936960.039942768)
